sequence,length,count,up_count,down_count,up_probability
"15,16,10",3,24,5,19,0.208333
"1,1,1",3,24,21,3,0.875
"1,11,11",3,24,15,9,0.625
"1,6,10",3,24,22,2,0.916667
"10,1,6",3,24,17,7,0.708333
"25,6,13",3,24,10,14,0.416667
"12,6,25",3,24,10,14,0.416667
"10,11,23",3,24,16,8,0.666667
"10,25,9",3,24,8,16,0.333333
"12,12,25",3,24,8,16,0.333333
"10,15,13",3,24,8,16,0.333333
"6,5,5",3,24,10,14,0.416667
"4,23,5",3,24,16,8,0.666667
"9,25,25",3,24,4,20,0.166667
"24,13,13",3,24,7,17,0.291667
"10,3,2",3,24,10,14,0.416667
"6,24,14",3,24,3,21,0.125
"6,24,5",3,24,7,17,0.291667
"11,12,2",3,24,15,9,0.625
"2,25,5",3,24,15,9,0.625
"8,25,5",3,23,7,16,0.304348
"25,16,16",3,23,7,16,0.304348
"7,11,17",3,23,8,15,0.347826
"17,23,24",3,23,6,17,0.26087
"2,2,15",3,23,20,3,0.869565
"6,3,13",3,23,14,9,0.608696
"4,4,5",3,23,16,7,0.695652
"6,22,6",3,23,20,3,0.869565
"25,20,11",3,23,15,8,0.652174
"12,4,4",3,23,17,6,0.73913
"4,4,11",3,23,13,10,0.565217
"7,24,25",3,23,9,14,0.391304
"12,25,20",3,23,3,20,0.130435
"5,25,5",3,23,13,10,0.565217
"10,16,6",3,23,6,17,0.26087
"16,3,3",3,23,15,8,0.652174
"25,17,11",3,23,21,2,0.913043
"10,2,15",3,23,8,15,0.347826
"5,20,5",3,23,8,15,0.347826
"14,15,15",3,23,17,6,0.73913
"3,25,18",3,23,19,4,0.826087
"24,25,1",3,23,16,7,0.695652
"5,2,25",3,22,9,13,0.409091
"24,16,3",3,22,14,8,0.636364
"25,7,25",3,22,16,6,0.727273
"16,25,3",3,22,18,4,0.818182
"5,20,10",3,22,5,17,0.227273
"20,12,24",3,22,1,21,0.045455
"24,4,23",3,22,20,2,0.909091
"25,20,12",3,22,16,6,0.727273
"14,15,5",3,22,17,5,0.772727
"11,24,2",3,22,7,15,0.318182
"18,15,10",3,22,17,5,0.772727
"1,10,25",3,22,4,18,0.181818
"24,14,15",3,22,1,21,0.045455
"24,11,1",3,21,12,8,0.571429
"25,10,13",3,21,8,13,0.380952
"1,24,11",3,21,18,3,0.857143
"6,1,10",3,21,7,14,0.333333
"11,17,12",3,21,3,18,0.142857
"10,24,14",3,21,4,17,0.190476
"21,10,6",3,21,13,8,0.619048
"12,10,10",3,21,9,12,0.428571
"12,17,11",3,21,6,15,0.285714
"10,6,11",3,21,6,15,0.285714
"12,11,25",3,21,9,12,0.428571
"11,12,12",3,21,7,14,0.333333
"5,4,17",3,21,6,15,0.285714
"17,24,5",3,21,8,13,0.380952
"2,5,25",3,21,14,7,0.666667
"10,11,24",3,21,13,8,0.619048
"23,5,25",3,21,6,15,0.285714
"25,20,4",3,21,9,12,0.428571
"1,24,12",3,21,9,12,0.428571
"23,4,24",3,21,8,13,0.380952
"3,22,25",3,21,19,2,0.904762
"21,22,25",3,21,13,8,0.619048
"9,6,6",3,21,7,14,0.333333
"5,11,1",3,21,15,6,0.714286
"25,5,20",3,21,8,13,0.380952
"2,2,5",3,21,17,4,0.809524
"16,16,10",3,20,2,18,0.1
"16,15,3",3,20,16,4,0.8
"24,11,2",3,20,8,12,0.4
"13,10,3",3,20,6,14,0.3
"11,23,7",3,20,13,7,0.65
"17,13,13",3,20,8,12,0.4
"6,9,6",3,20,7,13,0.35
"17,11,7",3,20,8,12,0.4
"23,25,24",3,20,5,15,0.25
"21,6,21",3,20,13,7,0.65
"17,4,24",3,20,12,8,0.6
"10,15,11",3,20,7,13,0.35
"13,13,5",3,20,13,7,0.65
"24,21,6",3,20,8,12,0.4
"12,24,12",3,20,8,12,0.4
"18,15,15",3,20,14,6,0.7
"12,11,5",3,20,8,12,0.4
"25,6,16",3,20,6,14,0.3
"24,24,2",3,20,16,4,0.8
"6,3,11",3,20,7,13,0.35
"25,4,5",3,20,4,16,0.2
"11,11,14",3,20,12,8,0.6
"15,10,5",3,20,13,7,0.65
"15,25,14",3,20,15,5,0.75
"3,25,14",3,20,19,1,0.95
"6,6,10,10",4,725,320,405,0.441379
"11,11,24,11",4,708,307,401,0.433616
"6,10,10,10",4,634,280,354,0.44164
"11,24,11,24",4,611,266,345,0.435352
"5,5,11,5",4,534,219,315,0.410112
"5,11,11,11",4,515,287,228,0.557282
"24,10,10,10",4,492,197,294,0.400407
"24,24,25,24",4,462,117,345,0.253247
"10,10,25,25",4,411,173,238,0.420925
"10,24,10,10",4,392,135,256,0.344388
"25,10,10,10",4,375,164,211,0.437333
"24,10,25,10",4,369,158,211,0.428184
"10,6,10,10",4,353,146,207,0.413598
"5,5,5,8",4,352,154,198,0.4375
"10,10,10,3",4,346,136,210,0.393064
"10,25,25,6",4,334,132,202,0.39521
"10,10,6,10",4,325,126,199,0.387692
"25,24,24,24",4,312,138,174,0.442308
"24,11,11,11",4,301,116,185,0.385382
"6,10,10,25",4,299,127,172,0.424749
"25,10,25,10",4,297,174,123,0.585859
"24,25,24,24",4,295,121,174,0.410169
"24,11,24,11",4,295,112,183,0.379661
"6,6,25,6",4,269,119,150,0.442379
"11,5,11,5",4,269,168,101,0.624535
"24,24,24,24",4,267,120,147,0.449438
"5,11,24,11",4,249,93,156,0.373494
"25,10,25,24",4,247,108,139,0.437247
"25,24,25,24",4,243,102,141,0.419753
"6,10,6,10",4,237,93,144,0.392405
"10,25,10,24",4,237,102,135,0.43038
"6,6,6,25",4,223,94,129,0.421525
"5,11,11,5",4,221,91,130,0.411765
"5,11,11,24",4,216,83,133,0.384259
"6,10,25,10",4,213,92,121,0.431925
"5,5,8,5",4,209,94,115,0.449761
"25,24,10,10",4,205,86,119,0.419512
"6,10,10,6",4,199,113,86,0.567839
"10,25,24,25",4,197,87,110,0.441624
"11,24,24,11",4,196,109,87,0.556122
"10,25,25,24",4,194,75,119,0.386598
"24,24,24,25",4,193,83,110,0.430052
"25,6,10,25",4,192,63,129,0.328125
"10,10,3,10",4,189,116,73,0.613757
"24,24,11,24",4,188,81,107,0.430851
"10,25,6,25",4,186,74,112,0.397849
"24,24,10,25",4,184,69,115,0.375
"10,6,10,25",4,182,67,115,0.368132
"24,11,24,25",4,179,80,99,0.446927
"24,11,11,5",4,178,60,118,0.337079
"6,6,24,10",4,177,77,100,0.435028
"10,25,10,6",4,177,99,78,0.559322
"24,24,11,11",4,173,69,104,0.398844
"24,10,25,25",4,167,75,92,0.449102
"11,24,5,11",4,167,75,92,0.449102
"24,11,24,24",4,163,64,99,0.392638
"24,24,5,5",4,157,68,89,0.433121
"6,24,10,10",4,156,67,89,0.429487
"11,24,25,24",4,153,55,98,0.359477
"25,6,6,25",4,148,66,82,0.445946
"24,10,24,10",4,141,54,87,0.382979
"25,24,11,24",4,140,60,80,0.428571
"24,10,25,6",4,140,53,87,0.378571
"25,25,10,10",4,134,79,55,0.589552
"5,5,24,5",4,131,77,54,0.587786
"6,10,10,24",4,129,56,73,0.434109
"25,11,24,25",4,127,72,55,0.566929
"10,10,10,2",4,126,38,88,0.301587
"10,15,10,10",4,125,77,48,0.616
"6,10,25,25",4,124,41,83,0.330645
"6,25,6,10",4,123,54,69,0.439024
"12,24,24,11",4,123,27,96,0.219512
"25,10,24,10",4,122,48,74,0.393443
"24,11,5,5",4,122,48,74,0.393443
"25,24,24,10",4,120,45,75,0.375
"10,10,3,24",4,119,48,71,0.403361
"11,24,4,25",4,118,52,66,0.440678
"6,6,3,6",4,118,70,48,0.59322
"15,10,15,10",4,117,44,73,0.376068
"24,25,24,10",4,113,35,78,0.309735
"24,25,10,25",4,112,49,63,0.4375
"25,25,6,24",4,112,26,86,0.232143
"25,25,24,10",4,111,41,70,0.369369
"24,6,10,25",4,111,47,64,0.423423
"10,10,3,3",4,110,37,73,0.336364
"25,10,10,24",4,108,61,47,0.564815
"11,11,23,11",4,107,59,48,0.551402
"10,25,24,6",4,107,37,70,0.345794
"24,24,24,10",4,107,38,69,0.35514
"24,11,24,5",4,104,46,58,0.442308
"11,24,24,24",4,104,61,43,0.586538
"25,10,6,6",4,104,40,64,0.384615
"5,5,5,25",4,104,32,72,0.307692
"10,10,5,5",4,102,39,63,0.382353
"6,25,10,25",4,101,39,62,0.386139
"5,5,5,4",4,100,40,60,0.4
"3,3,10,10",4,100,73,27,0.73
"6,6,10,24",4,100,41,59,0.41
"25,6,24,10",4,100,56,44,0.56
"25,6,10,6",4,99,37,62,0.373737
"6,10,24,10",4,96,33,63,0.34375
"24,5,11,11",4,96,33,63,0.34375
"11,23,11,11",4,94,52,42,0.553191
"5,8,5,11",4,94,60,34,0.638298
"3,25,10,10",4,94,37,57,0.393617
"16,10,10,10",4,93,37,56,0.397849
"5,8,11,5",4,93,56,37,0.602151
"23,5,5,5",4,93,40,53,0.430108
"10,25,10,3",4,93,34,59,0.365591
"25,11,24,24",4,93,37,56,0.397849
"3,6,10,10",4,93,63,30,0.677419
"10,10,10,13",4,92,34,58,0.369565
"6,6,24,24",4,91,32,59,0.351648
"5,8,11,11",4,90,32,58,0.355556
"10,3,24,24",4,90,55,35,0.611111
"25,10,16,24",4,90,5,85,0.055556
"10,6,24,10",4,89,38,51,0.426966
"11,11,25,25",4,89,40,49,0.449438
"24,24,24,11",4,88,38,50,0.431818
"5,25,11,24",4,88,55,33,0.625
"6,25,25,6",4,88,29,59,0.329545
"10,10,2,25",4,86,33,53,0.383721
"24,25,10,10",4,86,51,35,0.593023
"10,24,25,10",4,86,34,52,0.395349
"10,10,24,3",4,86,37,49,0.430233
"10,10,10,5",4,84,29,55,0.345238
"24,24,4,25",4,83,47,36,0.566265
"11,25,24,11",4,83,28,55,0.337349
"10,10,6,25",4,82,50,32,0.609756
"6,10,25,24",4,81,32,49,0.395062
"15,10,10,10",4,80,48,32,0.6
"10,25,24,3",4,80,50,30,0.625
"10,24,10,24",4,80,34,46,0.425
"24,24,24,5",4,79,32,47,0.405063
"6,24,24,25",4,79,24,55,0.303797
"10,3,3,3",4,78,35,43,0.448718
"6,25,10,10",4,77,44,33,0.571429
"3,6,25,5",4,76,25,51,0.328947
"10,3,24,3",4,75,46,29,0.613333
"24,10,6,6",4,75,22,53,0.293333
"10,10,11,11",4,75,51,24,0.68
"25,25,6,10",4,75,32,43,0.426667
"25,24,6,10",4,74,33,41,0.445946
"24,24,24,4",4,74,33,41,0.445946
"5,5,5,23",4,74,45,29,0.608108
"5,24,24,5",4,73,43,30,0.589041
"24,10,10,6",4,73,11,62,0.150685
"6,6,25,10",4,73,27,46,0.369863
"3,24,24,25",4,73,43,30,0.589041
"24,5,5,11",4,72,30,42,0.416667
"6,6,24,6",4,72,45,27,0.625
"11,11,24,4",4,72,24,48,0.333333
"11,11,25,24",4,72,16,56,0.222222
"24,6,6,10",4,71,21,50,0.295775
"5,11,11,25",4,71,23,48,0.323944
"5,24,5,11",4,71,41,30,0.577465
"6,25,6,24",4,71,29,42,0.408451
"23,24,11,11",4,71,28,43,0.394366
"25,3,25,25",4,71,15,56,0.211268
"11,11,17,11",4,70,43,27,0.614286
"6,6,25,25",4,70,26,44,0.371429
"10,24,6,10",4,69,24,45,0.347826
"24,24,24,12",4,69,39,30,0.565217
"6,6,21,6",4,69,39,30,0.565217
"24,25,25,10",4,68,30,38,0.441176
"11,11,12,11",4,68,38,30,0.558824
"24,10,10,3",4,67,28,39,0.41791
"25,24,12,24",4,67,30,37,0.447761
"24,24,4,24",4,67,25,42,0.373134
"10,25,3,24",4,67,40,27,0.597015
"5,23,5,5",4,66,22,44,0.333333
"25,20,6,10",4,66,3,63,0.045455
"25,3,10,10",4,66,40,26,0.606061
"10,3,6,10",4,66,38,28,0.575758
"25,25,11,24",4,65,41,24,0.630769
"11,11,4,5",4,65,21,44,0.323077
"11,12,11,11",4,65,23,42,0.353846
"24,12,24,24",4,65,41,24,0.630769
"11,24,11,4",4,64,40,24,0.625
"24,3,3,3",4,64,40,24,0.625
"24,3,24,3",4,64,39,25,0.609375
"25,6,25,25",4,64,25,39,0.390625
"11,4,25,20",4,64,38,26,0.59375
"11,5,8,5",4,64,48,16,0.75
"10,10,25,3",4,64,26,38,0.40625
"10,3,24,6",4,64,22,42,0.34375
"11,24,11,17",4,63,20,43,0.31746
"25,6,24,24",4,63,22,41,0.349206
"24,24,25,11",4,63,43,20,0.68254
"6,10,3,24",4,63,39,24,0.619048
"13,13,13,13",4,63,27,36,0.428571
"11,12,11,24",4,63,23,40,0.365079
"3,15,24,15",4,63,41,22,0.650794
"10,10,10,1",4,62,45,17,0.725806
"17,11,24,11",4,62,36,26,0.580645
"13,10,10,10",4,62,36,26,0.580645
"25,6,24,25",4,62,25,37,0.403226
"3,25,10,25",4,62,27,35,0.435484
"3,3,25,25",4,62,20,42,0.322581
"10,16,10,10",4,61,40,21,0.655738
"24,6,10,6",4,61,25,36,0.409836
"3,6,3,3",4,61,35,26,0.57377
"24,6,25,10",4,61,20,41,0.327869
"10,24,10,3",4,60,26,34,0.433333
"11,23,24,11",4,60,21,39,0.35
"6,10,6,25",4,60,26,34,0.433333
"24,24,25,10",4,60,18,42,0.3
"10,10,6,3",4,60,38,22,0.633333
"24,25,25,6",4,60,22,38,0.366667
"10,11,11,11",4,60,21,39,0.35
"25,25,12,24",4,60,36,24,0.6
"4,24,24,24",4,60,24,36,0.4
"11,24,23,11",4,60,20,40,0.333333
"5,5,25,11",4,60,26,34,0.433333
"23,23,24,24",4,60,38,22,0.633333
"25,25,25,15",4,59,47,12,0.79661
"11,24,5,8",4,58,26,32,0.448276
"10,10,2,10",4,58,18,40,0.310345
"6,6,3,10",4,58,22,36,0.37931
"6,3,6,6",4,58,17,41,0.293103
"11,5,5,24",4,58,34,24,0.586207
"25,12,24,25",4,58,24,34,0.413793
"10,24,24,24",4,58,23,35,0.396552
"6,25,25,10",4,57,34,23,0.596491
"6,24,24,10",4,57,21,36,0.368421
"11,11,5,24",4,57,16,41,0.280702
"24,24,6,10",4,57,18,39,0.315789
"25,25,25,20",4,57,40,17,0.701754
"24,24,24,3",4,57,13,44,0.22807
"3,3,15,10",4,57,21,36,0.368421
"23,11,11,11",4,56,25,31,0.446429
"24,6,6,6",4,56,20,36,0.357143
"6,6,24,25",4,56,35,21,0.625
"24,10,3,24",4,56,32,24,0.571429
"11,4,11,11",4,56,25,31,0.446429
"11,11,5,25",4,56,23,33,0.410714
"24,23,24,5",4,56,17,39,0.303571
"10,25,3,10",4,56,20,36,0.357143
"3,3,3,25",4,56,50,6,0.892857
"3,25,24,25",4,55,19,36,0.345455
"11,11,11,1",4,55,24,31,0.436364
"6,10,6,24",4,55,23,32,0.418182
"24,10,6,10",4,55,24,31,0.436364
"5,24,11,24",4,55,17,38,0.309091
"25,24,17,24",4,55,21,34,0.381818
"24,17,24,24",4,55,15,40,0.272727
"5,5,23,5",4,55,19,36,0.345455
"5,5,25,24",4,55,24,31,0.436364
"6,25,24,25",4,55,18,37,0.327273
"10,24,25,25",4,54,21,33,0.388889
"12,11,12,11",4,54,15,39,0.277778
"25,6,25,10",4,54,20,34,0.37037
"25,24,4,24",4,54,32,22,0.592593
"23,24,24,5",4,54,32,22,0.592593
"25,10,24,24",4,54,15,39,0.277778
"3,25,25,10",4,54,17,37,0.314815
"10,10,3,15",4,54,38,16,0.703704
"3,10,24,10",4,54,6,48,0.111111
"3,10,10,3",4,53,32,21,0.603774
"3,24,3,3",4,53,31,22,0.584906
"3,3,25,10",4,53,22,31,0.415094
"24,6,24,10",4,53,34,19,0.641509
"24,24,11,25",4,53,16,37,0.301887
"11,10,10,10",4,53,33,20,0.622642
"3,3,3,3",4,52,31,21,0.596154
"24,24,3,24",4,52,9,43,0.173077
"6,6,24,3",4,52,31,21,0.596154
"25,24,11,11",4,52,19,33,0.365385
"15,25,10,25",4,52,32,20,0.615385
"5,5,8,4",4,52,34,18,0.653846
"25,25,15,25",4,52,29,23,0.557692
"6,25,25,25",4,52,17,35,0.326923
"8,5,11,11",4,51,37,14,0.72549
"10,25,11,11",4,51,30,21,0.588235
"24,4,24,24",4,51,22,29,0.431373
"17,24,24,11",4,51,22,29,0.431373
"11,13,13,13",4,51,43,8,0.843137
"23,24,5,5",4,51,31,20,0.607843
"10,3,6,24",4,51,21,30,0.411765
"3,10,10,24",4,51,39,12,0.764706
"3,15,10,10",4,50,30,20,0.6
"25,10,24,25",4,50,16,34,0.32
"25,24,24,5",4,50,21,29,0.42
"5,5,5,17",4,50,20,30,0.4
"25,12,24,24",4,50,18,32,0.36
"5,11,4,25",4,50,21,29,0.42
"25,24,12,25",4,50,15,35,0.3
"11,23,11,24",4,49,22,27,0.44898
"10,24,25,24",4,49,17,32,0.346939
"5,5,11,23",4,49,21,28,0.428571
"17,24,24,24",4,49,19,30,0.387755
"3,10,3,3",4,49,29,20,0.591837
"11,11,24,23",4,49,16,33,0.326531
"6,16,18,11",4,49,7,42,0.142857
"11,5,5,25",4,49,13,36,0.265306
"11,25,25,20",4,49,10,39,0.204082
"5,20,12,24",4,49,20,29,0.408163
"12,24,24,5",4,49,36,13,0.734694
"3,25,24,24",4,49,20,29,0.408163
"6,6,25,24",4,49,15,34,0.306122
"3,25,25,25",4,49,21,28,0.428571
"11,5,24,5",4,49,22,27,0.44898
"25,3,25,10",4,49,34,15,0.693878
"10,10,2,2",4,48,29,19,0.604167
"11,5,5,4",4,48,16,32,0.333333
"5,5,4,25",4,48,16,32,0.333333
"11,24,4,11",4,48,20,28,0.416667
"25,23,24,11",4,48,16,32,0.333333
"5,5,8,25",4,47,17,30,0.361702
"5,5,8,8",4,47,26,21,0.553191
"13,24,24,24",4,47,28,19,0.595745
"25,25,10,24",4,47,20,27,0.425532
"3,15,3,15",4,47,27,20,0.574468
"10,10,1,10",4,47,17,30,0.361702
"23,11,5,5",4,47,18,29,0.382979
"11,24,11,23",4,47,17,30,0.361702
"24,24,12,25",4,47,26,21,0.553191
"11,5,11,25",4,47,9,38,0.191489
"10,15,5,5",4,46,19,27,0.413043
"10,10,18,10",4,46,15,31,0.326087
"15,10,10,15",4,46,20,26,0.434783
"23,11,24,11",4,46,15,31,0.326087
"25,24,3,25",4,46,30,16,0.652174
"5,11,11,4",4,46,28,18,0.608696
"3,10,25,10",4,46,19,27,0.413043
"10,21,6,6",4,46,28,18,0.608696
"4,25,25,20",4,46,17,29,0.369565
"3,24,6,3",4,46,30,16,0.652174
"11,11,1,5",4,45,33,12,0.733333
"10,3,3,10",4,45,27,18,0.6
"3,25,25,24",4,45,11,34,0.244444
"10,10,13,10",4,45,15,30,0.333333
"24,4,25,20",4,45,13,32,0.288889
"11,11,24,10",4,45,27,18,0.6
"11,11,11,8",4,45,17,28,0.377778
"24,11,25,11",4,45,25,20,0.555556
"25,3,24,24",4,45,14,31,0.311111
"10,6,25,25",4,45,14,31,0.311111
"15,15,10,10",4,45,28,17,0.622222
"3,3,3,10",4,44,32,12,0.727273
"24,10,24,25",4,44,25,19,0.568182
"23,11,24,24",4,44,18,26,0.409091
"11,24,23,24",4,44,25,19,0.568182
"3,10,10,15",4,44,27,17,0.613636
"11,11,11,2",4,44,14,30,0.318182
"11,24,25,17",4,44,14,30,0.318182
"13,13,13,24",4,44,11,33,0.25
"10,10,3,25",4,44,25,19,0.568182
"4,11,11,24",4,44,15,29,0.340909
"25,24,11,5",4,44,14,30,0.318182
"24,24,24,15",4,44,26,18,0.590909
"15,25,10,10",4,44,37,7,0.840909
"24,5,24,5",4,43,29,14,0.674419
"24,3,3,25",4,43,27,16,0.627907
"10,6,3,6",4,43,32,11,0.744186
"6,6,24,15",4,43,33,10,0.767442
"11,5,4,11",4,43,25,18,0.581395
"10,10,25,5",4,43,33,10,0.767442
"2,25,25,24",4,43,12,31,0.27907
"3,10,10,6",4,43,24,19,0.55814
"10,6,3,10",4,43,28,15,0.651163
"6,24,24,24",4,43,25,18,0.581395
"6,25,10,6",4,43,16,27,0.372093
"17,24,11,11",4,43,16,27,0.372093
"24,6,25,6",4,43,19,24,0.44186
"24,25,24,6",4,43,18,25,0.418605
"24,11,24,4",4,43,18,25,0.418605
"23,24,23,24",4,43,17,26,0.395349
"5,24,24,11",4,43,15,28,0.348837
"5,25,24,24",4,43,28,15,0.651163
"11,5,25,11",4,43,29,14,0.674419
"5,24,5,25",4,43,16,27,0.372093
"11,11,12,25",4,43,19,24,0.44186
"10,6,25,10",4,43,17,26,0.395349
"5,5,24,24",4,42,26,16,0.619048
"5,11,23,11",4,42,18,24,0.428571
"3,3,3,16",4,42,28,14,0.666667
"11,11,7,11",4,42,24,18,0.571429
"24,10,10,15",4,42,30,12,0.714286
"24,25,11,11",4,42,24,18,0.571429
"10,2,25,6",4,42,17,25,0.404762
"24,23,24,11",4,42,15,27,0.357143
"5,25,24,11",4,42,13,29,0.309524
"10,6,6,24",4,42,10,32,0.238095
"24,24,6,25",4,42,13,29,0.309524
"3,3,24,25",4,42,31,11,0.738095
"6,24,25,25",4,42,13,29,0.309524
"25,25,3,24",4,42,28,14,0.666667
"10,10,13,13",4,42,13,29,0.309524
"25,10,6,25",4,42,14,28,0.333333
"6,3,6,10",4,41,24,17,0.585366
"15,3,15,24",4,41,23,18,0.560976
"25,10,10,3",4,41,15,26,0.365854
"11,17,11,24",4,41,18,23,0.439024
"25,5,11,5",4,41,14,27,0.341463
"24,24,17,24",4,41,11,30,0.268293
"24,23,24,24",4,41,17,24,0.414634
"24,24,23,24",4,41,16,25,0.390244
"5,25,25,20",4,41,28,13,0.682927
"4,25,24,25",4,41,17,24,0.414634
"25,6,24,6",4,41,13,28,0.317073
"24,24,15,25",4,41,24,17,0.585366
"3,24,6,25",4,41,17,24,0.414634
"25,15,25,10",4,41,27,14,0.658537
"6,24,25,24",4,41,17,24,0.414634
"11,11,23,24",4,40,17,23,0.425
"15,25,6,6",4,40,15,25,0.375
"11,24,25,5",4,40,12,28,0.3
"5,8,11,24",4,40,17,23,0.425
"24,3,24,25",4,40,23,17,0.575
"6,16,10,10",4,40,11,29,0.275
"12,24,5,5",4,40,16,24,0.4
"10,24,3,3",4,40,32,8,0.8
"8,11,8,5",4,40,23,17,0.575
"24,25,17,24",4,40,13,27,0.325
"24,23,23,24",4,40,27,13,0.675
"10,6,10,24",4,40,9,31,0.225
"3,3,25,15",4,40,28,12,0.7
"10,5,11,11",4,40,28,12,0.7
"24,5,5,8",4,39,16,23,0.410256
"11,11,11,7",4,39,28,11,0.717949
"3,15,25,25",4,39,33,6,0.846154
"10,24,10,15",4,39,15,24,0.384615
"25,25,12,6",4,39,14,25,0.358974
"24,4,11,24",4,39,11,28,0.282051
"6,24,10,24",4,39,16,23,0.410256
"25,5,11,24",4,39,22,17,0.564103
"24,5,5,24",4,39,15,24,0.384615
"11,25,25,25",4,39,24,15,0.615385
"15,5,11,5",4,39,22,17,0.564103
"11,13,24,5",4,39,15,24,0.384615
"15,5,11,24",4,39,6,33,0.153846
"20,24,24,25",4,39,0,39,0.0
"25,4,20,24",4,39,32,7,0.820513
"10,3,3,25",4,38,14,24,0.368421
"25,24,10,3",4,38,13,25,0.342105
"24,24,10,6",4,38,17,21,0.447368
"21,6,6,10",4,38,21,17,0.552632
"24,12,11,11",4,38,17,21,0.447368
"25,17,12,24",4,38,17,21,0.447368
"6,10,11,11",4,38,7,31,0.184211
"12,6,6,6",4,38,22,16,0.578947
"11,24,6,6",4,38,8,30,0.210526
"6,25,24,6",4,38,14,24,0.368421
"10,24,24,3",4,38,17,21,0.447368
"23,24,24,23",4,38,24,14,0.631579
"4,25,25,12",4,38,10,28,0.263158
"25,12,24,11",4,38,15,23,0.394737
"25,24,6,24",4,38,22,16,0.578947
"24,11,12,11",4,38,17,21,0.447368
"2,10,10,10",4,38,26,12,0.684211
"3,25,3,25",4,38,3,35,0.078947
"25,15,10,10",4,38,26,12,0.684211
"25,25,24,11",4,38,4,34,0.105263
"10,25,15,10",4,38,25,13,0.657895
"25,10,10,15",4,37,27,10,0.72973
"10,3,10,3",4,37,26,11,0.702703
"10,3,24,25",4,37,21,16,0.567568
"25,11,25,11",4,37,16,21,0.432432
"6,10,24,6",4,37,10,27,0.27027
"25,25,24,12",4,37,22,15,0.594595
"24,2,25,25",4,37,24,13,0.648649
"25,5,11,11",4,37,11,26,0.297297
"11,8,5,11",4,37,23,14,0.621622
"5,4,25,20",4,37,14,23,0.378378
"11,25,25,11",4,37,21,16,0.567568
"25,24,5,5",4,37,11,26,0.297297
"24,24,10,3",4,37,12,25,0.324324
"24,24,3,25",4,37,13,24,0.351351
"10,10,3,13",4,37,15,22,0.405405
"17,24,11,24",4,36,20,16,0.555556
"24,23,5,5",4,36,20,16,0.555556
"25,10,24,6",4,36,13,23,0.361111
"10,10,15,24",4,36,21,15,0.583333
"10,1,24,10",4,36,13,23,0.361111
"10,10,6,16",4,36,21,15,0.583333
"25,6,10,24",4,36,16,20,0.444444
"24,11,11,4",4,36,8,28,0.222222
"6,24,25,10",4,36,21,15,0.583333
"24,25,25,12",4,36,20,16,0.555556
"24,24,6,6",4,36,23,13,0.638889
"6,24,10,6",4,36,16,20,0.444444
"11,17,24,11",4,36,14,22,0.388889
"24,4,25,25",4,36,20,16,0.555556
"23,24,5,24",4,36,23,13,0.638889
"25,10,15,10",4,36,20,16,0.555556
"11,12,25,25",4,36,9,27,0.25
"3,15,15,10",4,36,29,7,0.805556
"14,14,14,14",4,35,30,5,0.857143
"10,25,13,13",4,35,15,20,0.428571
"11,23,5,11",4,35,12,23,0.342857
"10,15,10,25",4,35,13,22,0.371429
"25,25,24,17",4,35,20,15,0.571429
"11,11,12,24",4,35,11,24,0.314286
"6,3,3,3",4,35,29,6,0.828571
"12,11,11,11",4,35,13,22,0.371429
"24,10,24,3",4,35,15,20,0.428571
"4,4,24,25",4,35,15,20,0.428571
"4,11,24,25",4,35,12,23,0.342857
"17,24,12,24",4,35,14,21,0.4
"25,12,25,24",4,35,11,24,0.314286
"17,17,24,24",4,35,14,21,0.4
"17,24,25,24",4,35,15,20,0.428571
"6,5,11,5",4,35,22,13,0.628571
"10,24,6,24",4,35,21,14,0.6
"3,25,24,3",4,35,13,22,0.371429
"6,25,24,10",4,34,9,25,0.264706
"24,25,6,25",4,34,7,27,0.205882
"25,5,5,5",4,34,22,12,0.647059
"25,24,3,24",4,34,20,14,0.588235
"11,11,13,5",4,34,24,10,0.705882
"10,10,25,13",4,34,11,23,0.323529
"3,24,24,10",4,34,9,25,0.264706
"23,24,23,11",4,34,21,13,0.617647
"10,10,15,25",4,34,15,19,0.441176
"11,4,11,24",4,34,22,12,0.647059
"25,21,6,6",4,34,15,19,0.441176
"3,3,10,3",4,34,30,4,0.882353
"24,12,24,5",4,34,13,21,0.382353
"12,24,25,20",4,34,10,24,0.294118
"10,24,24,6",4,34,10,24,0.294118
"24,25,24,4",4,34,13,21,0.382353
"6,6,10,11",4,34,9,25,0.264706
"11,25,24,24",4,34,9,25,0.264706
"24,3,3,15",4,34,27,7,0.794118
"11,11,23,5",4,34,12,22,0.352941
"25,24,10,6",4,34,7,27,0.205882
"24,3,24,24",4,34,9,25,0.264706
"5,24,23,5",4,33,21,12,0.636364
"6,6,3,25",4,33,11,22,0.333333
"10,2,25,10",4,33,14,19,0.424242
"10,10,1,24",4,33,14,19,0.424242
"12,6,10,10",4,33,6,27,0.181818
"24,5,8,5",4,33,21,12,0.636364
"17,11,11,5",4,33,20,13,0.606061
"6,24,10,3",4,33,13,20,0.393939
"11,24,10,25",4,33,13,20,0.393939
"5,5,20,24",4,33,19,14,0.575758
"24,11,24,23",4,33,21,12,0.636364
"5,5,11,8",4,33,11,22,0.333333
"5,5,11,4",4,33,22,11,0.666667
"10,6,3,24",4,33,22,11,0.666667
