sequence,length,count,up_count,down_count,up_probability
"15,2,25",3,621,357,264,0.574879
"5,20,4",3,620,171,449,0.275806
"3,6,14",3,618,371,247,0.600324
"5,24,8",3,616,267,349,0.433442
"6,3,2",3,614,357,257,0.581433
"12,5,11",3,613,222,390,0.362153
"10,6,21",3,613,250,363,0.40783
"24,11,1",3,612,275,337,0.449346
"4,17,12",3,612,242,370,0.395425
"1,11,11",3,610,269,341,0.440984
"15,25,11",3,608,362,246,0.595395
"4,4,12",3,607,233,374,0.383855
"16,18,25",3,606,438,165,0.722772
"24,4,12",3,603,249,354,0.412935
"24,11,7",3,603,227,376,0.376451
"15,11,11",3,602,266,336,0.44186
"3,16,2",3,601,344,257,0.572379
"13,5,5",3,598,339,259,0.56689
"3,10,16",3,597,350,247,0.586265
"10,16,3",3,597,344,253,0.576214
"3,18,10",3,596,355,241,0.595638
"11,4,12",3,596,258,338,0.432886
"6,15,10",3,594,155,439,0.260943
"17,11,23",3,593,247,346,0.416526
"25,11,20",3,590,244,346,0.413559
"11,5,2",3,588,258,330,0.438776
"11,17,12",3,586,184,402,0.313993
"17,24,5",3,583,243,340,0.41681
"4,24,5",3,582,235,345,0.40378
"25,6,13",3,581,250,331,0.430293
"12,17,17",3,578,223,355,0.385813
"16,3,16",3,576,365,211,0.633681
"4,12,12",3,572,224,348,0.391608
"24,5,20",3,570,242,328,0.424561
"11,7,24",3,569,199,369,0.349736
"25,12,5",3,567,179,388,0.315697
"16,18,18",3,566,455,111,0.803887
"6,10,13",3,566,248,318,0.438163
"4,11,20",3,565,230,335,0.40708
"7,24,25",3,564,190,373,0.336879
"6,21,25",3,564,216,348,0.382979
"15,10,16",3,563,182,381,0.323268
"17,11,12",3,562,206,356,0.366548
"12,5,5",3,562,206,355,0.366548
"16,18,2",3,559,181,378,0.323792
"14,25,15",3,558,325,233,0.582437
"2,25,17",3,551,230,321,0.417423
"24,24,7",3,550,204,346,0.370909
"16,15,15",3,549,328,221,0.59745
"24,22,25",3,547,309,235,0.564899
"6,25,21",3,546,226,320,0.413919
"17,25,7",3,545,182,362,0.333945
"25,4,4",3,544,236,308,0.433824
"9,22,25",3,541,324,217,0.598891
"5,20,11",3,541,157,378,0.290203
"16,24,10",3,540,200,340,0.37037
"7,7,17",3,539,179,360,0.332096
"24,14,15",3,539,320,217,0.593692
"16,10,2",3,538,241,297,0.447955
"6,16,2",3,534,114,420,0.213483
"4,11,5",3,533,225,308,0.422139
"16,15,5",3,532,302,230,0.567669
"16,16,14",3,532,302,208,0.567669
"3,6,5",3,531,236,295,0.444444
"25,4,12",3,530,212,318,0.4
"10,9,10",3,527,230,293,0.436433
"25,20,12",3,522,161,361,0.308429
"13,24,12",3,521,229,292,0.439539
"3,5,5",3,521,221,300,0.424184
"17,12,7",3,520,195,324,0.375
"24,15,6",3,520,296,220,0.569231
"17,24,6",3,518,210,306,0.405405
"6,16,15",3,516,285,231,0.552326
"24,24,13",3,516,226,289,0.437984
"24,16,18",3,514,355,158,0.690661
"5,17,5",3,514,218,296,0.424125
"23,25,24",3,512,228,282,0.445312
"6,10,18",3,510,208,302,0.407843
"15,16,16",3,509,210,299,0.412574
"17,24,10",3,509,195,314,0.383104
"4,11,25",3,506,189,317,0.373518
"6,15,25",3,504,224,280,0.444444
"10,11,23",3,501,179,322,0.357285
"12,11,4",3,500,174,326,0.348
"17,7,25",3,498,172,326,0.345382
"7,7,11",3,490,179,311,0.365306
"9,25,6",3,490,213,277,0.434694
"6,15,6",3,490,202,286,0.412245
"3,24,2",3,489,279,210,0.570552
"3,14,15",3,489,296,193,0.605317
"24,15,5",3,488,273,210,0.559426
"6,11,5",3,487,163,324,0.334702
"10,15,11",3,485,214,271,0.441237
"7,12,24",3,483,163,320,0.337474
"16,5,11",3,479,283,196,0.590814
"1,10,25",3,479,212,267,0.442589
"16,18,15",3,478,308,170,0.644351
"6,16,6",3,478,265,213,0.554393
"5,24,17",3,469,179,290,0.381663
"6,1,24",3,469,259,210,0.552239
"16,10,5",3,469,184,285,0.392324
"11,13,6",3,463,206,257,0.444924
"4,17,25",3,462,205,257,0.443723
"25,10,11",3,461,164,297,0.355748
"24,10,21",3,460,180,278,0.391304
"20,12,24",3,459,78,381,0.169935
"17,25,12",3,459,169,290,0.368192
"25,2,15",3,458,259,199,0.565502
"3,15,2",3,457,282,175,0.617068
"12,24,12",3,456,183,273,0.401316
"12,10,10",3,456,167,289,0.366228
"25,25,1",3,454,168,283,0.370044
"14,14,2",3,452,191,237,0.422566
"11,11,14",3,450,188,262,0.417778
"3,6,15",3,450,250,200,0.555556
"11,12,5",3,448,189,257,0.421875
"24,11,2",3,448,183,265,0.408482
"25,13,12",3,448,194,254,0.433036
"3,25,2",3,445,253,192,0.568539
"6,18,10",3,443,246,197,0.555305
"4,12,4",3,442,189,253,0.427602
"18,25,10",3,441,244,197,0.553288
"25,10,13",3,438,171,267,0.390411
"18,25,25",3,436,290,143,0.665138
"5,2,25",3,436,175,261,0.401376
"15,15,24",3,434,178,256,0.410138
"12,10,25",3,431,180,251,0.417633
"11,17,23",3,430,185,244,0.430233
"25,5,20",3,430,174,256,0.404651
"6,3,14",3,430,243,186,0.565116
"17,17,25",3,429,192,236,0.447552
"25,20,17",3,429,148,281,0.344988
"15,11,24",3,428,150,278,0.350467
"11,23,17",3,424,167,257,0.393868
"25,16,18",3,423,274,147,0.647754
"5,5,7",3,423,126,297,0.297872
"10,3,18",3,423,254,169,0.600473
"10,6,11",3,423,177,246,0.41844
"11,23,7",3,422,187,235,0.443128
"7,7,24",3,421,130,291,0.308789
"9,6,10",3,421,152,269,0.361045
"12,25,4",3,421,174,247,0.413302
"4,4,4",3,420,177,243,0.421429
"2,11,25",3,419,117,302,0.279236
"16,2,15",3,419,232,183,0.553699
"11,25,7",3,418,159,259,0.380383
"24,24,1",3,418,178,240,0.425837
"4,25,5",3,417,148,267,0.354916
"25,20,4",3,417,169,248,0.405276
"16,24,24",3,416,252,161,0.605769
"25,20,25",3,415,153,254,0.368675
"16,6,6",3,414,243,171,0.586957
"4,17,7",3,413,161,252,0.389831
"5,10,10",3,412,175,237,0.424757
"7,24,12",3,411,159,252,0.386861
"10,5,24",3,409,178,231,0.435208
"17,5,24",3,409,148,261,0.361858
"10,2,11",3,406,169,237,0.416256
"25,11,7",3,405,182,223,0.449383
"4,20,12",3,405,167,238,0.412346
"25,5,17",3,404,174,229,0.430693
"25,5,4",3,404,177,226,0.438119
"10,15,15",3,404,252,152,0.623762
"5,8,23",3,404,154,250,0.381188
"8,8,8",3,402,169,233,0.420398
"25,12,10",3,402,174,228,0.432836
"7,17,12",3,400,144,254,0.36
"11,24,14",3,400,173,225,0.4325
"17,17,1",3,400,145,244,0.3625
"5,20,6",3,399,138,261,0.345865
"24,8,24",3,398,171,227,0.429648
"17,23,11",3,398,166,232,0.417085
"25,23,5",3,397,162,234,0.40806
"17,23,23",3,394,123,271,0.312183
"17,23,7",3,393,142,251,0.361323
"14,25,24",3,393,166,220,0.422392
"18,10,25",3,392,229,162,0.584184
"18,15,10",3,392,269,123,0.686224
"18,5,11",3,390,271,119,0.694872
"25,4,5",3,390,146,244,0.374359
"15,5,25",3,390,154,236,0.394872
"7,10,10",3,390,157,233,0.402564
"15,10,2",3,390,220,170,0.564103
"11,13,1",3,389,214,175,0.550129
"8,5,17",3,388,170,218,0.438144
"10,18,6",3,388,219,169,0.564433
"5,4,12",3,387,151,236,0.390181
"11,17,20",3,386,128,258,0.331606
"3,3,5",3,386,169,217,0.437824
"6,15,16",3,386,50,336,0.129534
"14,15,14",3,384,245,139,0.638021
"25,7,25",3,384,160,224,0.416667
"16,24,16",3,383,241,141,0.629243
"3,16,24",3,383,240,143,0.626632
"5,20,7",3,382,59,323,0.15445
"3,2,3",3,381,215,166,0.564304
"6,10,1",3,380,170,210,0.447368
"24,12,10",3,379,156,223,0.411609
"24,4,20",3,374,134,240,0.358289
"18,10,6",3,373,230,143,0.616622
"11,24,1",3,373,160,213,0.428954
"12,6,25",3,373,163,210,0.436997
"25,7,12",3,371,128,241,0.345013
"16,25,6",3,367,205,162,0.558583
"25,25,9",3,367,164,203,0.446866
"4,20,4",3,367,146,221,0.39782
"15,25,16",3,365,206,159,0.564384
"24,3,14",3,363,228,134,0.628099
"7,11,7",3,362,153,209,0.422652
"11,4,2",3,361,157,204,0.434903
"4,12,17",3,359,144,215,0.401114
"16,2,10",3,357,209,148,0.585434
"5,4,23",3,356,149,207,0.418539
"10,25,23",3,355,131,224,0.369014
"6,2,5",3,355,112,243,0.315493
"10,17,11",3,354,138,216,0.389831
"16,15,2",3,354,201,145,0.567797
"18,15,25",3,353,157,196,0.444759
"23,23,7",3,351,141,210,0.401709
"6,3,5",3,351,196,155,0.558405
"5,17,25",3,349,149,200,0.426934
"25,25,14",3,349,193,149,0.553009
"14,15,3",3,349,206,142,0.590258
"24,23,7",3,346,114,232,0.32948
"10,10,17",3,346,153,193,0.442197
"15,2,2",3,346,194,146,0.560694
"15,14,25",3,345,195,150,0.565217
"10,6,18",3,343,154,189,0.44898
"3,11,11",3,341,190,151,0.557185
"7,5,24",3,340,92,248,0.270588
"7,5,5",3,340,139,201,0.408824
"11,7,7",3,339,134,205,0.39528
"17,7,10",3,338,126,212,0.372781
"12,6,24",3,338,137,200,0.405325
"2,24,10",3,337,131,206,0.388724
"15,15,6",3,336,197,139,0.58631
"6,6,18",3,335,190,145,0.567164
"24,2,11",3,335,138,197,0.41194
"12,5,24",3,335,136,199,0.40597
"24,15,16",3,335,215,120,0.641791
