sequence,length,count,up_count,down_count,up_probability
"10,6,6,6,6,6,6,10",8,139,62,77,0.446043
"11,11,24,5,5,5,5,5",8,139,54,85,0.388489
"10,10,10,10,10,25,6,10",8,137,58,79,0.423358
"10,6,6,6,6,6,10,10",8,135,76,59,0.562963
"11,5,5,5,5,11,5,5",8,133,83,50,0.62406
"6,6,10,10,10,10,10,25",8,133,58,75,0.43609
"10,10,10,25,10,25,10,25",8,133,56,77,0.421053
"5,11,11,11,11,11,11,11",8,130,55,75,0.423077
"10,25,10,10,2,25,25,24",8,128,17,111,0.132812
"5,5,5,5,5,5,8,5",8,127,83,44,0.653543
"6,2,5,11,2,11,7,14",8,126,20,106,0.15873
"2,15,10,10,10,10,25,10",8,126,1,125,0.007937
"10,10,10,6,10,10,10,10",8,125,56,69,0.448
"5,5,5,5,11,11,5,5",8,125,72,53,0.576
"5,5,7,7,25,17,25,12",8,124,0,124,0.0
"11,11,11,11,11,11,5,11",8,124,49,75,0.395161
"3,15,15,25,24,24,3,10",8,124,1,123,0.008065
"24,24,24,23,8,2,25,25",8,123,0,123,0.0
"25,15,10,25,5,5,5,5",8,123,0,123,0.0
"10,25,6,21,10,10,25,6",8,123,3,120,0.02439
"6,25,6,25,11,24,11,23",8,118,0,118,0.0
"25,25,12,11,25,24,25,25",8,117,0,117,0.0
"11,11,11,11,11,4,11,11",8,116,0,116,0.0
"10,10,10,25,10,10,25,10",8,116,72,44,0.62069
"10,15,10,3,3,10,10,10",8,115,0,115,0.0
"25,18,10,16,10,10,10,25",8,115,20,95,0.173913
"6,6,6,25,6,6,6,6",8,115,46,69,0.4
"11,5,5,5,5,5,11,5",8,114,64,50,0.561404
"10,10,10,10,25,6,6,6",8,114,68,46,0.596491
"11,11,11,24,5,5,5,5",8,113,63,50,0.557522
"10,10,25,10,10,25,10,25",8,113,74,39,0.654867
"15,10,16,18,5,17,11,11",8,113,0,113,0.0
"6,6,6,6,6,10,25,6",8,112,44,68,0.392857
"25,6,25,6,6,6,6,6",8,112,62,50,0.553571
"6,6,10,6,22,10,10,14",8,112,0,112,0.0
"11,5,11,5,5,5,5,5",8,111,71,40,0.63964
"11,11,11,11,11,24,11,11",8,110,45,65,0.409091
"10,10,10,10,25,10,25,10",8,109,41,68,0.376147
"10,10,10,25,10,10,10,25",8,109,15,94,0.137615
"11,11,24,11,11,11,11,11",8,109,65,44,0.59633
"5,11,11,11,5,5,5,5",8,109,61,48,0.559633
"2,2,2,2,2,2,2,2",8,109,4,82,0.036697
"25,10,6,10,24,24,25,24",8,108,16,92,0.148148
"16,3,25,15,25,25,21,25",8,108,18,90,0.166667
"3,10,10,10,10,10,10,10",8,107,38,69,0.35514
"5,5,5,5,5,5,11,24",8,107,41,66,0.383178
"11,11,5,11,5,5,5,5",8,107,60,47,0.560748
"10,10,10,10,10,10,25,6",8,107,67,40,0.626168
"11,11,5,5,5,5,5,8",8,106,63,43,0.59434
"10,10,25,6,6,10,10,10",8,106,34,72,0.320755
"6,6,6,6,6,6,25,6",8,105,43,62,0.409524
"5,5,11,5,5,20,24,23",8,105,2,103,0.019048
