sequence,length,count,up_count,down_count,up_probability
"24,12,4",3,356,150,206,0.421348
"16,14,14",3,355,200,152,0.56338
"23,5,23",3,354,152,201,0.429379
"13,13,10",3,352,196,156,0.556818
"3,25,16",3,350,215,135,0.614286
"24,12,6",3,349,146,202,0.418338
"10,10,9",3,348,117,230,0.336207
"4,12,24",3,347,123,224,0.354467
"5,11,1",3,346,154,192,0.445087
"11,2,2",3,346,148,198,0.427746
"20,12,24",3,345,23,322,0.066667
"4,5,24",3,344,148,196,0.430233
"1,11,11",3,342,137,205,0.400585
"12,11,25",3,340,147,193,0.432353
"24,7,24",3,340,143,197,0.420588
"11,13,5",3,338,192,146,0.568047
"10,2,24",3,338,151,187,0.446746
"25,12,17",3,337,123,214,0.364985
"5,4,5",3,337,142,194,0.421365
"24,12,17",3,332,149,183,0.448795
"2,11,25",3,330,78,252,0.236364
"6,10,14",3,328,101,227,0.307927
"10,16,15",3,326,191,135,0.58589
"16,18,16",3,326,206,120,0.631902
"10,15,16",3,324,190,134,0.58642
"16,18,18",3,323,278,45,0.860681
"12,4,12",3,323,132,191,0.408669
"11,8,8",3,322,107,215,0.332298
"24,16,24",3,322,200,121,0.621118
"11,4,20",3,321,136,185,0.423676
"8,5,24",3,320,141,179,0.440625
"25,25,5",3,320,140,175,0.4375
"7,24,17",3,320,118,200,0.36875
"9,10,25",3,319,126,191,0.394984
"1,1,24",3,318,202,115,0.63522
"5,25,4",3,318,141,177,0.443396
"24,7,11",3,316,131,185,0.414557
"25,16,15",3,314,213,101,0.678344
"25,7,17",3,313,114,199,0.364217
"10,14,10",3,312,130,182,0.416667
"5,4,17",3,311,103,207,0.33119
"25,25,7",3,310,124,186,0.4
"12,25,17",3,307,125,182,0.407166
"5,17,7",3,306,102,204,0.333333
"9,25,10",3,306,132,174,0.431373
"24,25,20",3,305,115,190,0.377049
"4,11,12",3,305,127,178,0.416393
"15,15,15",3,304,175,129,0.575658
"11,24,7",3,303,136,167,0.448845
"16,15,15",3,303,172,131,0.567657
"25,15,6",3,303,172,131,0.567657
"25,10,21",3,303,113,188,0.372937
"14,5,11",3,303,198,105,0.653465
"21,10,10",3,302,122,175,0.403974
"13,11,11",3,299,108,191,0.361204
"8,24,5",3,296,102,194,0.344595
"12,4,25",3,295,130,165,0.440678
"24,7,17",3,294,119,175,0.404762
"13,12,24",3,293,129,164,0.440273
"4,17,20",3,292,112,180,0.383562
"5,8,24",3,291,115,176,0.395189
"24,11,1",3,291,117,174,0.402062
"23,24,25",3,290,126,163,0.434483
"17,11,23",3,287,112,175,0.390244
"9,25,25",3,287,125,159,0.43554
"16,18,25",3,287,195,91,0.679443
"25,4,11",3,287,96,191,0.334495
"10,14,25",3,287,167,114,0.581882
"14,2,2",3,287,98,155,0.341463
"25,15,5",3,287,117,170,0.407666
"12,5,11",3,286,80,205,0.27972
"4,4,25",3,286,118,168,0.412587
"7,5,11",3,285,109,176,0.382456
"24,25,1",3,285,184,101,0.645614
"17,11,13",3,283,116,167,0.409894
"10,2,15",3,282,112,170,0.397163
"17,12,6",3,282,114,168,0.404255
"3,10,16",3,281,187,94,0.66548
"5,2,11",3,281,123,158,0.437722
"6,11,5",3,280,76,204,0.271429
"13,13,12",3,280,169,111,0.603571
"16,15,16",3,279,184,95,0.659498
"11,17,12",3,277,107,170,0.386282
"10,25,2",3,277,121,156,0.436823
"25,12,4",3,277,118,159,0.425993
"17,12,7",3,276,103,172,0.373188
"12,17,17",3,276,103,173,0.373188
"25,9,25",3,275,108,167,0.392727
"4,5,4",3,275,117,158,0.425455
"5,20,12",3,274,70,204,0.255474
"10,16,24",3,274,109,165,0.39781
"3,3,18",3,274,167,107,0.609489
"7,25,24",3,274,95,179,0.346715
