sequence,length,count,up_count,down_count,up_probability
"24,12,25,20",4,59,26,33,0.440678
"24,17,17,1",4,59,20,39,0.338983
"24,5,25,7",4,59,25,34,0.423729
"10,10,11,7",4,59,24,35,0.40678
"17,12,17,25",4,59,24,35,0.40678
"6,6,3,21",4,59,36,23,0.610169
"12,4,25,4",4,59,18,41,0.305085
"17,24,25,4",4,59,22,37,0.372881
"14,25,24,25",4,59,26,33,0.440678
"6,16,3,15",4,59,43,16,0.728814
"4,17,24,6",4,59,16,43,0.271186
"4,24,11,5",4,59,35,24,0.59322
"6,3,16,6",4,59,38,21,0.644068
"11,4,4,5",4,59,16,43,0.271186
"25,4,5,11",4,59,13,46,0.220339
"8,4,25,5",4,59,36,23,0.610169
"15,25,17,11",4,59,13,46,0.220339
"25,13,12,6",4,59,35,24,0.59322
"3,18,15,15",4,59,35,24,0.59322
"16,15,18,25",4,59,47,12,0.79661
"25,6,16,14",4,59,24,35,0.40678
"3,18,3,10",4,59,9,50,0.152542
"25,3,3,14",4,59,43,16,0.728814
"11,17,23,23",4,59,23,36,0.389831
"24,25,16,14",4,59,40,19,0.677966
"15,16,3,16",4,59,36,23,0.610169
"10,10,6,9",4,59,24,35,0.40678
"6,25,15,6",4,59,13,46,0.220339
"5,11,8,4",4,59,33,26,0.559322
"13,13,24,16",4,59,37,22,0.627119
"11,7,2,11",4,59,25,34,0.423729
"16,14,2,25",4,59,20,39,0.338983
"11,24,2,4",4,59,22,37,0.372881
"6,2,2,5",4,59,26,33,0.440678
"17,20,4,24",4,58,22,36,0.37931
"13,13,13,25",4,58,43,15,0.741379
"7,17,25,17",4,58,22,36,0.37931
"18,15,16,15",4,58,43,15,0.741379
"2,10,15,5",4,58,20,38,0.344828
"16,16,5,11",4,58,39,19,0.672414
"14,10,25,10",4,58,21,37,0.362069
"25,22,25,25",4,58,38,20,0.655172
"16,24,16,16",4,58,42,16,0.724138
"7,23,24,5",4,58,23,35,0.396552
"18,16,2,2",4,58,37,21,0.637931
"18,25,15,25",4,58,40,18,0.689655
"17,7,17,5",4,58,25,33,0.431034
"22,25,6,10",4,58,18,40,0.310345
"7,11,23,24",4,58,22,36,0.37931
"13,7,11,11",4,58,32,26,0.551724
"24,11,23,25",4,58,21,37,0.362069
"5,11,23,25",4,58,16,42,0.275862
"17,5,23,24",4,58,20,38,0.344828
"25,10,13,6",4,58,26,32,0.448276
"11,11,7,23",4,58,25,33,0.431034
"16,16,18,5",4,58,38,20,0.655172
"16,25,25,11",4,58,36,22,0.62069
"10,11,17,5",4,58,7,51,0.12069
"3,11,11,17",4,58,35,23,0.603448
"7,17,7,5",4,58,16,42,0.275862
"6,3,2,3",4,58,37,21,0.637931
"6,25,6,11",4,58,39,19,0.672414
"24,6,2,6",4,58,35,23,0.603448
"17,11,6,10",4,58,26,32,0.448276
"17,12,10,6",4,58,23,34,0.396552
"3,10,13,13",4,58,25,33,0.431034
"25,24,10,9",4,58,24,34,0.413793
"7,1,24,24",4,58,21,37,0.362069
"2,10,11,11",4,58,42,16,0.724138
"11,24,5,1",4,58,25,33,0.431034
"15,2,6,10",4,58,32,26,0.551724
"17,12,6,25",4,58,33,25,0.568966
"16,10,3,6",4,58,26,32,0.448276
"25,12,5,25",4,58,15,43,0.258621
"8,11,23,24",4,58,22,36,0.37931
"1,11,24,24",4,58,20,38,0.344828
"21,6,10,24",4,58,33,25,0.568966
"25,4,12,17",4,58,23,35,0.396552
"4,11,13,13",4,58,36,22,0.62069
"2,2,11,12",4,58,19,39,0.327586
"10,5,11,10",4,58,25,33,0.431034
"12,5,24,24",4,58,17,41,0.293103
"23,13,13,23",4,58,37,21,0.637931
"25,25,23,11",4,58,20,38,0.344828
"11,13,12,11",4,58,23,35,0.396552
"16,25,25,18",4,58,39,19,0.672414
"8,25,12,24",4,58,19,39,0.327586
"17,5,17,24",4,58,18,40,0.310345
"24,25,4,5",4,58,18,40,0.310345
"25,25,11,2",4,58,18,34,0.310345
"10,10,14,11",4,58,12,46,0.206897
"17,17,17,20",4,58,21,35,0.362069
"3,6,25,5",4,58,39,19,0.672414
"4,25,4,12",4,58,26,32,0.448276
"3,6,15,3",4,58,21,37,0.362069
"3,13,24,3",4,58,40,18,0.689655
"20,24,23,24",4,58,0,58,0.0
"11,4,11,23",4,58,21,37,0.362069
"15,6,3,25",4,58,32,26,0.551724
"25,20,12,4",4,58,20,38,0.344828
"18,25,15,10",4,58,24,25,0.413793
"12,2,25,11",4,58,42,16,0.724138
"3,15,15,6",4,58,24,34,0.413793
"2,6,6,3",4,58,32,26,0.551724
"24,3,3,14",4,58,38,20,0.655172
"6,14,14,25",4,58,37,21,0.637931
"5,24,5,13",4,58,16,42,0.275862
"24,22,25,9",4,58,38,20,0.655172
"24,6,16,24",4,58,34,24,0.586207
"10,3,2,3",4,58,26,32,0.448276
"7,6,10,25",4,58,21,37,0.362069
"5,20,12,25",4,58,19,39,0.327586
"1,12,24,5",4,58,36,22,0.62069
"25,24,17,1",4,58,19,39,0.327586
"2,2,25,5",4,58,41,17,0.706897
"4,24,6,6",4,58,33,25,0.568966
"2,3,3,16",4,58,37,21,0.637931
"2,6,3,6",4,58,42,16,0.724138
"8,8,5,24",4,57,19,38,0.333333
"8,5,4,12",4,57,20,37,0.350877
"5,24,4,20",4,57,22,35,0.385965
"15,15,11,11",4,57,19,38,0.333333
"16,25,24,15",4,57,38,19,0.666667
"5,24,8,8",4,57,24,33,0.421053
"9,25,10,2",4,57,18,39,0.315789
"3,24,15,6",4,57,34,23,0.596491
"8,5,11,8",4,57,23,34,0.403509
"24,24,5,7",4,57,19,38,0.333333
"3,1,16,16",4,57,23,34,0.403509
"11,17,10,6",4,57,21,36,0.368421
"23,7,11,17",4,57,24,33,0.421053
"17,11,13,7",4,57,14,43,0.245614
"23,17,24,11",4,57,21,36,0.368421
"5,17,5,7",4,57,15,42,0.263158
"16,5,17,11",4,57,37,20,0.649123
"16,6,6,16",4,57,45,12,0.789474
"16,16,3,15",4,57,51,6,0.894737
"24,25,18,10",4,57,41,16,0.719298
"5,13,24,23",4,57,22,20,0.385965
"4,7,17,17",4,57,21,36,0.368421
"17,6,10,6",4,57,34,23,0.596491
"25,13,24,1",4,57,15,42,0.263158
"25,7,10,10",4,57,25,32,0.438596
"4,5,20,17",4,57,18,39,0.315789
"4,11,17,11",4,57,25,32,0.438596
"25,5,5,23",4,57,23,34,0.403509
"18,10,10,1",4,57,34,23,0.596491
"16,10,2,6",4,57,21,36,0.368421
"15,10,25,11",4,57,22,35,0.385965
"16,24,24,10",4,57,25,32,0.438596
"10,25,1,3",4,57,43,14,0.754386
"24,11,11,10",4,57,33,24,0.578947
"22,9,25,25",4,57,25,32,0.438596
"17,24,4,11",4,57,24,33,0.421053
"5,25,20,13",4,57,17,40,0.298246
"13,12,17,24",4,57,24,33,0.421053
"4,25,17,25",4,57,18,39,0.315789
"12,24,4,20",4,57,22,35,0.385965
"12,11,4,24",4,57,20,37,0.350877
"25,12,5,20",4,57,19,38,0.333333
"14,10,10,3",4,57,17,40,0.298246
"10,15,18,10",4,57,38,19,0.666667
"14,14,5,5",4,57,39,18,0.684211
"8,25,11,25",4,57,37,20,0.649123
"25,2,25,17",4,57,22,35,0.385965
"18,15,15,10",4,57,32,25,0.561404
"18,25,24,25",4,57,36,21,0.631579
"15,25,15,24",4,57,23,34,0.403509
"4,25,24,13",4,57,40,17,0.701754
"25,24,16,2",4,57,32,25,0.561404
"15,25,15,3",4,57,39,18,0.684211
"11,11,10,25",4,57,24,33,0.421053
"16,18,15,6",4,57,51,6,0.894737
"16,18,25,3",4,57,40,17,0.701754
"13,13,12,6",4,57,33,24,0.578947
"20,12,17,25",4,57,0,57,0.0
"10,14,24,10",4,57,32,25,0.561404
"6,3,6,14",4,57,22,35,0.385965
"2,2,3,3",4,57,24,33,0.421053
"3,25,16,24",4,57,45,12,0.789474
"2,25,25,21",4,57,36,21,0.631579
"9,6,25,10",4,57,20,37,0.350877
"25,13,1,24",4,57,33,24,0.578947
"17,17,4,17",4,57,23,34,0.403509
"4,25,13,13",4,57,34,23,0.596491
"15,2,2,6",4,57,41,16,0.719298
"2,25,15,15",4,57,32,21,0.561404
"6,18,2,25",4,57,9,48,0.157895
"5,2,11,17",4,57,13,44,0.22807
"6,6,16,19",4,57,19,38,0.333333
"15,2,10,6",4,57,35,22,0.614035
"2,10,3,6",4,57,36,21,0.631579
"2,6,25,25",4,57,42,15,0.736842
"24,5,8,20",4,56,34,22,0.607143
"16,14,15,10",4,56,23,23,0.410714
"2,16,16,10",4,56,22,34,0.392857
"5,5,8,14",4,56,23,33,0.410714
"18,16,18,10",4,56,44,12,0.785714
"16,2,15,15",4,56,45,11,0.803571
"1,24,11,25",4,56,21,35,0.375
"18,18,18,10",4,56,17,34,0.303571
"11,13,7,5",4,56,19,37,0.339286
"11,7,10,25",4,56,21,35,0.375
"23,17,11,24",4,56,34,22,0.607143
"18,25,10,6",4,56,42,14,0.75
"14,11,24,11",4,56,15,41,0.267857
"24,23,8,11",4,56,24,32,0.428571
"9,21,10,25",4,56,16,40,0.285714
"24,16,6,25",4,56,31,25,0.553571
"10,2,3,6",4,56,13,43,0.232143
"24,13,6,10",4,56,21,35,0.375
"23,1,24,11",4,56,25,31,0.446429
"11,24,24,14",4,56,21,35,0.375
"6,1,24,6",4,56,36,20,0.642857
"24,5,1,24",4,56,22,34,0.392857
"5,23,5,13",4,56,31,25,0.553571
"7,11,23,23",4,56,22,34,0.392857
"5,11,23,17",4,56,21,35,0.375
"6,16,16,24",4,56,35,21,0.625
"13,17,12,24",4,56,22,34,0.392857
"11,24,3,10",4,56,21,35,0.375
"17,17,10,10",4,56,24,32,0.428571
"5,17,20,10",4,56,18,38,0.321429
"25,24,17,20",4,56,25,31,0.446429
"6,24,25,13",4,56,41,15,0.732143
"25,20,17,12",4,56,23,33,0.410714
"17,25,13,7",4,56,47,9,0.839286
"24,10,24,18",4,56,25,31,0.446429
"24,12,17,7",4,56,19,37,0.339286
"5,24,12,11",4,56,17,39,0.303571
"7,24,17,25",4,56,20,35,0.357143
"24,11,17,4",4,56,16,40,0.285714
"7,24,24,10",4,56,21,35,0.375
"17,11,7,25",4,56,12,44,0.214286
"6,9,6,24",4,56,25,31,0.446429
"24,24,1,12",4,56,33,23,0.589286
"17,24,17,4",4,56,15,41,0.267857
"24,12,12,5",4,56,24,32,0.428571
"25,12,13,13",4,56,21,35,0.375
"4,2,25,17",4,56,11,45,0.196429
"23,24,17,17",4,56,18,38,0.321429
"25,25,12,13",4,56,22,34,0.392857
"8,23,11,5",4,56,24,32,0.428571
"5,17,12,11",4,56,21,35,0.375
"25,5,4,4",4,56,23,33,0.410714
"4,5,5,25",4,56,14,42,0.25
"24,25,20,25",4,56,33,23,0.589286
"13,24,3,10",4,56,31,25,0.553571
"13,13,6,16",4,56,32,24,0.571429
"12,24,24,12",4,56,36,20,0.642857
"24,4,25,13",4,56,36,20,0.642857
"17,24,1,12",4,56,24,32,0.428571
"10,14,14,5",4,56,35,21,0.625
"25,15,15,6",4,56,40,16,0.714286
"25,16,25,18",4,56,32,24,0.571429
"10,15,25,16",4,56,20,36,0.357143
"25,24,18,10",4,56,23,33,0.410714
"5,5,7,17",4,56,25,31,0.446429
"16,24,24,24",4,56,36,20,0.642857
"11,24,23,17",4,56,23,33,0.410714
"6,24,25,21",4,56,37,19,0.660714
"3,14,25,10",4,56,18,38,0.321429
"10,14,10,25",4,56,38,18,0.678571
"3,25,16,14",4,56,34,22,0.607143
"18,25,18,25",4,56,48,8,0.857143
"6,15,16,25",4,56,8,48,0.142857
"6,16,15,6",4,56,36,20,0.642857
"24,17,23,11",4,56,22,34,0.392857
"24,11,25,13",4,56,36,20,0.642857
"25,5,17,20",4,56,17,39,0.303571
"2,11,2,11",4,56,11,45,0.196429
"11,25,24,7",4,56,23,33,0.410714
"18,21,21,21",4,56,0,56,0.0
"24,6,5,5",4,56,40,16,0.714286
"11,12,24,12",4,56,15,41,0.267857
"18,18,16,25",4,56,53,3,0.946429
"17,1,1,12",4,56,17,39,0.303571
"2,10,3,25",4,56,32,24,0.571429
"10,14,2,10",4,56,23,33,0.410714
"16,18,25,2",4,56,40,16,0.714286
"8,5,20,4",4,55,18,37,0.327273
"5,11,17,12",4,55,22,31,0.4
"2,15,11,24",4,55,18,37,0.327273
"10,2,18,10",4,55,34,21,0.618182
"14,14,18,15",4,55,34,21,0.618182
"10,25,1,16",4,55,37,18,0.672727
"15,2,10,3",4,55,41,14,0.745455
"25,25,5,23",4,55,23,32,0.418182
"11,1,7,11",4,55,34,21,0.618182
"13,1,1,5",4,55,43,12,0.781818
"24,11,23,7",4,55,20,35,0.363636
"7,24,7,11",4,55,20,35,0.363636
"16,14,18,10",4,55,32,23,0.581818
"17,11,13,17",4,55,34,21,0.618182
"7,17,23,7",4,55,18,37,0.327273
"10,2,13,24",4,55,32,23,0.581818
"4,17,12,6",4,55,16,39,0.290909
"25,25,10,14",4,55,32,23,0.581818
"24,21,6,10",4,55,22,33,0.4
"14,18,10,10",4,55,18,37,0.327273
"10,1,6,25",4,55,16,39,0.290909
"12,6,10,24",4,55,23,32,0.418182
"6,24,14,14",4,55,35,20,0.636364
"17,12,12,4",4,55,23,32,0.418182
"2,25,17,11",4,55,24,31,0.436364
"25,23,25,24",4,55,34,21,0.618182
"7,24,24,23",4,55,22,33,0.4
"24,4,12,17",4,55,23,32,0.418182
"24,3,2,24",4,55,18,37,0.327273
"12,12,24,12",4,55,31,24,0.563636
"7,24,12,6",4,55,34,21,0.618182
"24,12,23,24",4,55,35,20,0.636364
"23,24,17,23",4,55,24,31,0.436364
"11,6,6,16",4,55,33,22,0.6
"5,25,23,20",4,55,32,23,0.581818
"14,11,11,24",4,55,18,35,0.327273
"12,25,20,12",4,55,13,42,0.236364
"5,4,5,4",4,55,14,41,0.254545
"10,11,24,24",4,55,23,32,0.418182
"4,5,20,12",4,55,14,41,0.254545
"4,25,23,23",4,55,20,35,0.363636
"1,5,11,24",4,55,24,30,0.436364
"20,4,24,25",4,55,17,38,0.309091
"5,11,25,7",4,55,19,36,0.345455
"11,5,25,23",4,55,19,36,0.345455
"18,3,10,25",4,55,22,33,0.4
"16,2,25,3",4,55,13,41,0.236364
"16,10,3,24",4,55,37,18,0.672727
"6,3,6,15",4,55,22,33,0.4
"16,25,6,3",4,55,31,24,0.563636
"6,3,24,22",4,55,42,13,0.763636
"3,3,18,11",4,55,24,29,0.436364
"13,10,25,24",4,55,24,31,0.436364
"16,10,24,6",4,55,19,36,0.345455
"25,6,18,10",4,55,20,35,0.363636
"2,3,3,25",4,55,36,19,0.654545
"25,25,16,2",4,55,31,24,0.563636
"25,25,15,2",4,55,42,13,0.763636
"16,25,24,18",4,55,32,23,0.581818
"23,5,17,11",4,55,20,35,0.363636
"2,15,15,25",4,55,31,24,0.563636
"12,24,25,5",4,55,24,31,0.436364
"11,4,25,13",4,55,35,20,0.636364
"11,2,4,25",4,55,24,31,0.436364
"25,25,11,1",4,55,23,32,0.418182
"4,2,25,20",4,55,11,44,0.2
"3,25,6,2",4,55,18,37,0.327273
"2,3,2,2",4,55,23,32,0.418182
"25,10,2,15",4,55,21,34,0.381818
"16,2,2,5",4,55,20,35,0.363636
"5,17,12,13",4,54,3,51,0.055556
"20,5,8,5",4,54,0,54,0.0
"5,24,24,17",4,54,24,30,0.444444
"8,24,5,24",4,54,19,35,0.351852
"5,23,8,24",4,54,22,31,0.407407
"25,5,11,7",4,54,23,31,0.425926
"25,10,16,6",4,54,34,20,0.62963
"16,18,3,2",4,54,41,13,0.759259
"3,10,16,25",4,54,23,31,0.425926
"15,3,10,3",4,54,30,24,0.555556
"17,7,10,24",4,54,9,45,0.166667
"17,13,17,7",4,54,23,29,0.425926
"11,11,13,10",4,54,19,35,0.351852
"2,2,20,24",4,54,22,32,0.407407
"7,5,7,11",4,54,23,31,0.425926
"24,10,15,1",4,54,18,36,0.333333
"18,18,11,11",4,54,32,22,0.592593
"6,16,25,5",4,54,21,33,0.388889
"21,6,6,16",4,54,31,23,0.574074
"17,11,25,17",4,54,16,38,0.296296
"10,6,3,11",4,54,22,32,0.407407
"9,6,24,10",4,54,16,38,0.296296
"11,24,7,10",4,54,39,15,0.722222
"12,11,17,17",4,54,23,31,0.425926
"25,6,24,13",4,54,32,22,0.592593
"25,11,20,12",4,54,13,41,0.240741
"17,25,24,6",4,54,14,40,0.259259
"2,10,3,24",4,54,30,24,0.555556
"3,15,16,3",4,54,31,23,0.574074
"7,24,4,17",4,54,37,17,0.685185
"24,23,24,7",4,54,22,32,0.407407
"24,13,24,11",4,54,19,33,0.351852
"10,6,3,14",4,54,37,17,0.685185
"17,13,24,13",4,54,19,35,0.351852
"5,25,23,5",4,54,22,32,0.407407
"4,4,20,25",4,54,30,24,0.555556
"2,17,20,24",4,54,24,30,0.444444
"25,12,12,11",4,54,20,34,0.37037
"11,7,11,25",4,54,16,38,0.296296
"4,24,4,4",4,54,34,20,0.62963
"15,5,23,5",4,54,23,31,0.425926
"25,23,7,23",4,54,33,21,0.611111
"3,15,18,5",4,54,37,17,0.685185
"11,8,23,8",4,54,23,31,0.425926
"4,11,24,23",4,54,24,30,0.444444
"7,24,23,11",4,54,18,36,0.333333
"4,25,5,4",4,54,12,42,0.222222
"16,25,3,6",4,54,40,14,0.740741
"4,17,1,24",4,54,36,18,0.666667
"4,24,4,20",4,54,24,30,0.444444
"12,25,24,10",4,54,18,36,0.333333
"17,24,10,24",4,54,24,30,0.444444
"7,24,24,4",4,54,14,40,0.259259
"10,16,24,18",4,54,23,31,0.425926
"16,16,25,6",4,54,39,15,0.722222
"6,14,25,10",4,54,19,35,0.351852
"3,6,3,14",4,54,40,14,0.740741
"25,10,3,1",4,54,38,16,0.703704
"17,25,24,23",4,54,35,19,0.648148
"5,23,25,5",4,54,24,30,0.444444
"16,24,24,16",4,54,33,21,0.611111
"3,10,2,6",4,54,24,30,0.444444
"15,3,3,16",4,54,35,19,0.648148
"24,16,25,14",4,54,31,23,0.574074
"16,2,15,3",4,54,33,21,0.611111
"5,25,24,20",4,54,31,23,0.574074
"18,25,2,25",4,54,47,7,0.87037
"13,10,10,15",4,54,35,19,0.648148
"3,2,25,16",4,54,22,32,0.407407
"12,12,24,6",4,54,16,38,0.296296
"10,15,25,13",4,54,31,23,0.574074
"2,25,15,5",4,54,20,34,0.37037
"15,2,10,25",4,54,30,24,0.555556
"2,11,17,24",4,54,20,34,0.37037
"1,1,24,16",4,54,41,13,0.759259
"14,3,3,10",4,54,32,22,0.592593
"2,5,25,25",4,54,24,30,0.444444
"2,10,6,3",4,54,39,15,0.722222
"23,23,24,4",4,53,23,30,0.433962
"4,11,4,17",4,53,17,36,0.320755
"10,5,17,7",4,53,20,33,0.377358
"11,7,17,25",4,53,6,47,0.113208
"14,15,10,15",4,53,43,10,0.811321
"10,2,2,16",4,53,33,20,0.622642
"14,25,10,24",4,53,36,17,0.679245
"3,2,16,3",4,53,20,33,0.377358
"24,10,3,18",4,53,16,37,0.301887
"1,1,1,5",4,53,32,21,0.603774
"3,10,14,14",4,53,30,23,0.566038
"24,7,11,7",4,53,19,34,0.358491
"16,3,2,25",4,53,33,20,0.622642
"1,1,1,6",4,53,31,22,0.584906
"10,15,1,10",4,53,18,35,0.339623
"16,25,16,14",4,53,35,17,0.660377
"17,17,23,11",4,53,37,13,0.698113
"25,17,11,23",4,53,23,30,0.433962
"24,18,25,25",4,53,40,13,0.754717
"6,24,6,22",4,53,30,23,0.566038
"11,5,7,17",4,53,16,37,0.301887
"11,13,17,17",4,53,23,30,0.433962
"23,7,5,5",4,53,18,35,0.339623
"13,6,13,24",4,53,34,19,0.641509
"10,2,3,24",4,53,33,20,0.622642
"17,17,7,4",4,53,17,36,0.320755
"13,6,10,15",4,53,32,21,0.603774
"11,23,5,17",4,53,21,32,0.396226
"6,14,25,6",4,53,17,36,0.320755
"17,1,24,17",4,53,17,36,0.320755
"17,17,12,5",4,53,12,41,0.226415
"25,25,10,9",4,53,12,41,0.226415
"5,25,20,1",4,53,19,34,0.358491
"25,6,16,24",4,53,31,22,0.584906
"16,15,25,5",4,53,30,23,0.566038
"25,4,12,12",4,53,17,36,0.320755
"19,25,25,24",4,53,22,31,0.415094
"24,11,23,8",4,53,19,34,0.358491
"2,11,12,24",4,53,11,42,0.207547
"5,12,24,25",4,53,22,31,0.415094
"5,1,24,5",4,53,30,23,0.566038
"18,16,10,2",4,53,38,15,0.716981
"17,11,11,4",4,53,23,30,0.433962
"11,17,4,11",4,53,30,18,0.566038
"4,11,24,6",4,53,21,32,0.396226
"25,24,1,12",4,53,22,31,0.415094
"13,7,12,24",4,53,20,33,0.377358
"25,25,10,1",4,53,22,31,0.415094
"11,25,24,20",4,53,13,40,0.245283
"24,23,7,5",4,53,16,37,0.301887
"15,3,15,11",4,53,22,31,0.415094
"7,11,11,2",4,53,11,42,0.207547
"13,24,3,6",4,53,23,30,0.433962
"3,13,6,3",4,53,34,19,0.641509
"4,4,5,20",4,53,17,36,0.320755
"11,5,5,13",4,53,18,35,0.339623
"4,4,12,4",4,53,17,36,0.320755
"5,4,12,25",4,53,17,36,0.320755
"11,10,25,10",4,53,19,34,0.358491
"16,3,24,3",4,53,11,42,0.207547
"24,1,24,3",4,53,32,20,0.603774
"18,25,3,3",4,53,45,8,0.849057
"25,2,5,11",4,53,33,20,0.622642
"16,16,3,10",4,53,34,19,0.641509
"6,3,2,5",4,53,32,21,0.603774
"24,6,10,14",4,53,15,38,0.283019
"14,25,15,10",4,53,23,29,0.433962
"17,17,12,1",4,53,23,30,0.433962
"24,3,25,2",4,53,23,30,0.433962
"6,25,11,23",4,53,13,40,0.245283
"16,18,18,6",4,53,43,10,0.811321
"2,2,15,6",4,53,19,34,0.358491
"25,3,16,14",4,53,37,16,0.698113
"24,4,23,5",4,53,12,41,0.226415
"6,16,6,2",4,53,18,34,0.339623
"21,6,14,25",4,53,22,31,0.415094
"2,5,25,17",4,53,16,37,0.301887
"3,2,2,24",4,53,15,38,0.283019
"7,12,24,5",4,53,19,34,0.358491
"14,14,18,14",4,53,6,42,0.113208
"10,6,2,5",4,53,33,20,0.622642
"10,10,10,4",4,53,20,33,0.377358
"6,1,16,16",4,53,31,22,0.584906
"10,1,6,2",4,53,17,32,0.320755
"4,11,4,24",4,52,21,31,0.403846
"5,23,7,17",4,52,13,39,0.25
"5,20,10,25",4,52,16,36,0.307692
"5,2,17,20",4,52,15,37,0.288462
"15,24,6,10",4,52,33,19,0.634615
"18,16,10,16",4,52,31,21,0.596154
"10,10,2,18",4,52,15,37,0.288462
"16,10,3,3",4,52,32,20,0.615385
"17,5,7,7",4,52,17,35,0.326923
"24,16,16,3",4,52,30,20,0.576923
"24,24,1,10",4,52,23,29,0.442308
"23,7,17,17",4,52,21,31,0.403846
"23,17,7,11",4,52,23,29,0.442308
"11,12,6,24",4,52,22,30,0.423077
"17,11,13,23",4,52,19,33,0.365385
"17,5,7,17",4,52,20,32,0.384615
"24,17,11,5",4,52,19,33,0.365385
"23,24,7,17",4,52,23,29,0.442308
"10,25,16,9",4,52,17,35,0.326923
"16,6,18,6",4,52,29,23,0.557692
"17,11,24,4",4,52,21,31,0.403846
"11,2,11,20",4,52,23,29,0.442308
"10,6,2,11",4,52,34,18,0.653846
"13,13,24,17",4,52,17,35,0.326923
"23,24,23,25",4,52,22,30,0.423077
"7,23,23,23",4,52,17,34,0.326923
"23,23,1,24",4,52,19,33,0.365385
"24,5,5,7",4,52,14,38,0.269231
"25,11,24,1",4,52,22,30,0.423077
"12,11,24,2",4,52,19,31,0.365385
"5,17,25,17",4,52,23,29,0.442308
"17,7,1,1",4,52,13,39,0.25
"4,25,7,12",4,52,31,21,0.596154
"8,24,23,8",4,52,15,37,0.288462
"5,12,24,5",4,52,14,38,0.269231
"25,25,6,14",4,52,20,32,0.384615
"3,6,18,3",4,52,20,32,0.384615
"24,13,24,16",4,52,32,20,0.615385
"6,6,14,10",4,52,31,21,0.596154
"6,15,10,25",4,52,23,29,0.442308
"4,24,7,24",4,52,16,36,0.307692
"13,7,24,12",4,52,19,33,0.365385
"13,24,12,11",4,52,14,38,0.269231
"5,17,12,7",4,52,7,45,0.134615
"2,24,24,24",4,52,20,32,0.384615
"11,12,12,24",4,52,21,31,0.403846
"6,10,6,5",4,52,34,18,0.653846
"4,11,17,12",4,52,16,36,0.307692
"17,23,7,5",4,52,22,30,0.423077
"12,5,17,11",4,52,37,15,0.711538
"24,4,12,12",4,52,18,34,0.346154
"24,25,1,6",4,52,16,36,0.307692
"8,5,12,5",4,52,23,29,0.442308
"24,23,5,17",4,52,16,35,0.307692
"8,5,8,4",4,52,23,29,0.442308
"16,3,15,3",4,52,30,22,0.576923
"24,25,1,12",4,52,20,32,0.384615
"13,13,3,15",4,52,44,8,0.846154
"13,24,6,16",4,52,38,14,0.730769
"5,20,24,13",4,52,22,30,0.423077
"24,25,24,18",4,52,31,21,0.596154
"25,3,25,11",4,52,17,35,0.326923
"6,6,19,25",4,52,22,30,0.423077
"25,20,6,10",4,52,29,23,0.557692
"11,24,13,24",4,52,23,29,0.442308
"17,24,13,13",4,52,19,33,0.365385
"16,15,2,5",4,52,39,13,0.75
"24,3,13,6",4,52,23,29,0.442308
"14,25,10,6",4,52,21,31,0.403846
"24,10,15,13",4,52,34,18,0.653846
"25,21,25,24",4,52,22,30,0.423077
"10,24,14,25",4,52,14,38,0.269231
"24,2,2,15",4,52,39,13,0.75
"5,13,5,5",4,52,31,21,0.596154
"24,16,10,3",4,52,37,15,0.711538
"16,3,16,6",4,52,32,20,0.615385
"24,24,1,1",4,52,21,31,0.403846
"18,15,3,16",4,52,16,33,0.307692
"6,25,16,6",4,52,23,29,0.442308
"25,25,20,6",4,52,21,31,0.403846
"18,15,10,3",4,52,33,19,0.634615
"8,5,11,2",4,52,22,30,0.423077
"5,25,24,7",4,52,22,30,0.423077
"18,16,18,2",4,52,48,4,0.923077
"3,18,2,2",4,52,22,30,0.423077
"10,25,24,17",4,52,33,19,0.634615
"24,24,2,10",4,52,22,30,0.423077
"17,12,6,16",4,52,18,34,0.346154
"21,24,25,6",4,52,21,31,0.403846
"5,20,1,5",4,52,3,49,0.057692
"2,10,3,3",4,52,38,14,0.730769
"16,2,10,6",4,52,21,31,0.403846
"3,5,11,17",4,52,22,29,0.423077
"3,6,2,5",4,52,39,13,0.75
"16,6,2,2",4,52,29,23,0.557692
"16,15,3,2",4,52,33,19,0.634615
"6,24,16,2",4,52,23,29,0.442308
"2,10,10,1",4,52,29,23,0.557692
"1,6,25,10",4,52,16,36,0.307692
"2,11,24,12",4,52,32,20,0.615385
"5,4,12,17",4,51,22,29,0.431373
"8,11,12,11",4,51,22,29,0.431373
"10,5,11,13",4,51,17,34,0.333333
"16,10,3,15",4,51,33,18,0.647059
"25,16,16,2",4,51,32,19,0.627451
"15,24,25,6",4,51,36,15,0.705882
"5,17,25,11",4,51,19,32,0.372549
"14,6,10,6",4,51,14,37,0.27451
"17,17,6,10",4,51,19,32,0.372549
"5,5,7,24",4,51,20,31,0.392157
"13,10,10,24",4,51,30,21,0.588235
"24,11,1,12",4,51,19,32,0.372549
"5,24,5,1",4,51,17,34,0.333333
"24,23,7,23",4,51,15,36,0.294118
"9,6,10,6",4,51,19,32,0.372549
"11,11,24,13",4,51,20,31,0.392157
"25,16,3,24",4,51,32,19,0.627451
"5,17,24,6",4,51,14,37,0.27451
"16,24,10,2",4,51,13,38,0.254902
"24,4,2,25",4,51,16,35,0.313725
"16,3,15,16",4,51,32,19,0.627451
"4,12,12,12",4,51,15,36,0.294118
"17,24,11,2",4,51,11,40,0.215686
"7,11,11,8",4,51,29,22,0.568627
