sequence,length,count,up_count,down_count,up_probability
"11,11,7,11,11",5,248,86,162,0.346774
"10,10,10,6,24",5,246,92,154,0.373984
"10,10,10,2,2",5,246,103,143,0.418699
"10,10,6,24,10",5,245,98,147,0.4
"11,11,11,5,25",5,245,81,164,0.330612
"24,11,5,11,11",5,245,87,158,0.355102
"11,11,1,5,5",5,244,97,147,0.397541
"6,10,24,10,25",5,244,99,145,0.405738
"10,3,10,10,25",5,243,104,139,0.427984
"10,15,10,15,24",5,242,95,147,0.392562
"24,11,24,11,25",5,242,99,143,0.409091
"10,10,6,6,24",5,241,92,149,0.381743
"5,5,5,5,17",5,241,86,155,0.356846
"24,25,24,10,25",5,241,93,148,0.385892
"5,5,5,11,17",5,241,92,149,0.381743
"5,8,11,11,5",5,240,102,138,0.425
"24,24,25,11,24",5,238,106,132,0.445378
"25,25,24,24,10",5,238,91,147,0.382353
"24,11,24,5,11",5,238,100,138,0.420168
"5,11,11,11,25",5,238,100,138,0.420168
"10,6,10,25,25",5,237,104,133,0.438819
"10,10,10,10,13",5,237,138,99,0.582278
"10,10,24,10,3",5,237,77,160,0.324895
"25,11,11,11,24",5,237,105,132,0.443038
"4,24,25,24,24",5,237,100,137,0.421941
"24,11,11,24,24",5,234,94,140,0.401709
"6,24,24,10,25",5,233,88,145,0.377682
"10,25,6,6,3",5,233,129,104,0.553648
"10,25,10,10,3",5,232,102,130,0.439655
"25,6,10,25,25",5,232,98,134,0.422414
"11,11,1,11,11",5,231,93,138,0.402597
"11,25,24,11,11",5,231,85,146,0.367965
"24,10,6,10,10",5,230,93,137,0.404348
"10,3,6,10,10",5,229,92,137,0.401747
"3,10,10,10,25",5,228,83,145,0.364035
"10,10,2,25,6",5,228,93,135,0.407895
"6,6,6,6,21",5,228,99,129,0.434211
"25,24,11,11,24",5,228,94,134,0.412281
"17,11,24,11,11",5,227,80,147,0.352423
"6,6,6,3,24",5,227,125,102,0.550661
"25,24,10,10,24",5,227,99,128,0.436123
"11,24,25,25,25",5,226,88,138,0.389381
"10,25,24,24,3",5,226,100,126,0.442478
"10,24,25,6,6",5,226,125,101,0.553097
"11,12,11,12,25",5,225,87,138,0.386667
"6,6,3,10,10",5,222,125,97,0.563063
"25,25,24,11,24",5,221,98,123,0.443439
"17,24,11,11,11",5,221,86,135,0.38914
"24,25,24,10,10",5,220,98,122,0.445455
"11,11,11,4,5",5,220,133,87,0.604545
"3,10,25,10,10",5,220,90,130,0.409091
"11,23,11,5,5",5,220,133,87,0.604545
"11,11,4,11,11",5,218,78,140,0.357798
"24,25,25,25,10",5,217,96,121,0.442396
"25,24,25,25,10",5,217,93,124,0.428571
"11,11,11,25,24",5,217,123,94,0.56682
"11,23,24,11,24",5,216,91,125,0.421296
"11,23,24,11,11",5,216,97,119,0.449074
"5,5,5,25,24",5,216,81,135,0.375
"10,24,10,10,6",5,215,92,123,0.427907
"6,25,10,25,25",5,214,95,119,0.443925
"11,11,10,10,10",5,213,121,92,0.568075
"6,6,10,6,24",5,213,90,123,0.422535
"24,10,25,24,6",5,212,86,126,0.40566
"11,11,11,23,24",5,212,95,117,0.448113
"6,24,25,24,24",5,212,28,184,0.132075
"25,6,24,24,10",5,211,92,117,0.436019
"11,12,11,11,12",5,210,79,131,0.37619
"24,10,10,6,10",5,210,92,118,0.438095
