sequence,length,count,up_count,down_count,up_probability
"24,25,14,14",4,33,8,16,0.242424
"11,23,1,11",4,33,20,13,0.606061
"11,13,7,11",4,33,21,12,0.636364
"17,17,24,10",4,33,13,20,0.393939
"10,18,10,11",4,33,23,10,0.69697
"24,25,10,13",4,33,20,13,0.606061
"10,24,24,14",4,33,12,21,0.363636
"24,15,10,24",4,33,13,20,0.393939
"25,16,16,14",4,33,11,21,0.333333
"23,24,5,25",4,33,14,19,0.424242
"11,17,17,1",4,33,25,8,0.757576
"7,7,12,11",4,33,11,22,0.333333
"5,12,5,24",4,33,8,25,0.242424
"17,24,10,6",4,33,13,20,0.393939
"12,24,4,17",4,33,21,12,0.636364
"17,23,23,24",4,33,11,22,0.333333
"25,20,24,12",4,33,8,25,0.242424
"23,24,24,17",4,33,13,20,0.393939
"11,11,8,4",4,33,14,19,0.424242
"1,12,11,24",4,33,12,21,0.363636
"11,4,4,12",4,33,14,19,0.424242
"12,4,11,12",4,33,12,21,0.363636
"4,17,12,12",4,33,1,32,0.030303
"16,3,16,2",4,33,10,23,0.30303
"25,25,25,21",4,33,14,19,0.424242
"11,13,1,11",4,33,21,12,0.636364
"25,23,5,5",4,33,21,12,0.636364
"11,5,24,23",4,33,12,21,0.363636
"25,4,25,4",4,33,19,14,0.575758
"11,24,12,4",4,33,13,20,0.393939
"10,5,25,24",4,33,13,20,0.393939
"11,25,24,6",4,33,10,23,0.30303
"5,4,24,5",4,33,7,26,0.212121
"12,5,11,5",4,33,10,23,0.30303
"21,6,25,10",4,33,11,22,0.333333
"7,5,24,5",4,33,10,23,0.30303
"24,15,5,5",4,33,19,14,0.575758
"23,8,11,11",4,33,10,23,0.30303
"3,15,3,24",4,33,14,19,0.424242
"25,3,10,15",4,33,11,22,0.333333
"23,5,24,23",4,33,19,14,0.575758
"15,24,15,15",4,33,10,23,0.30303
"3,3,2,24",4,33,6,27,0.181818
"3,9,22,25",4,33,24,9,0.727273
"3,16,25,16",4,33,23,10,0.69697
"6,15,10,10",4,33,13,20,0.393939
"13,24,24,12",4,33,22,11,0.666667
"5,11,25,23",4,33,20,13,0.606061
"10,5,5,25",4,33,14,19,0.424242
"24,25,20,12",4,33,11,22,0.333333
"8,11,8,24",4,33,14,19,0.424242
"16,3,2,25",4,33,23,10,0.69697
"24,15,25,16",4,33,28,5,0.848485
"24,10,3,2",4,33,24,9,0.727273
"3,16,6,6",4,33,23,10,0.69697
"16,15,3,6",4,33,19,14,0.575758
"4,11,25,24",4,33,23,10,0.69697
"16,15,3,25",4,33,20,13,0.606061
"25,6,6,15",4,33,13,20,0.393939
"3,6,5,5",4,33,20,13,0.606061
"12,11,2,11",4,33,13,20,0.393939
"24,24,4,20",4,33,11,22,0.333333
"11,14,25,5",4,33,6,27,0.181818
"7,24,5,24",4,33,9,24,0.272727
"11,25,20,11",4,33,12,21,0.363636
"25,24,7,11",4,33,10,23,0.30303
"15,25,24,16",4,33,21,12,0.636364
"18,16,18,16",4,33,32,1,0.969697
"7,11,11,12",4,33,11,22,0.333333
"6,15,2,2",4,33,0,13,0.0
"24,25,25,1",4,33,14,19,0.424242
"10,15,10,1",4,33,14,19,0.424242
"21,6,24,25",4,33,11,22,0.333333
"2,17,17,24",4,33,21,12,0.636364
"1,1,16,16",4,33,28,5,0.848485
"10,25,23,5",4,33,11,22,0.333333
"24,3,1,24",4,33,20,13,0.606061
"17,17,13,24",4,33,13,20,0.393939
"17,1,1,12",4,33,7,26,0.212121
"17,16,10,10",4,33,10,23,0.30303
"4,11,1,11",4,33,12,21,0.363636
"10,16,15,15",4,32,18,14,0.5625
"24,24,9,25",4,32,12,20,0.375
"3,16,10,3",4,32,21,11,0.65625
"7,7,24,25",4,32,10,22,0.3125
"13,5,5,11",4,32,11,21,0.34375
"11,13,24,23",4,32,13,19,0.40625
"2,11,11,1",4,32,21,11,0.65625
"18,10,25,6",4,32,21,11,0.65625
"17,17,23,11",4,32,23,6,0.71875
"10,16,16,14",4,32,24,8,0.75
"10,18,10,24",4,32,14,18,0.4375
"11,7,11,2",4,32,12,20,0.375
"11,24,23,7",4,32,14,18,0.4375
"3,1,24,10",4,32,26,6,0.8125
"11,11,17,6",4,32,9,23,0.28125
"25,11,11,7",4,32,20,12,0.625
"23,11,24,17",4,32,13,19,0.40625
"4,4,4,24",4,32,10,22,0.3125
"8,5,20,11",4,32,9,23,0.28125
"25,25,25,5",4,32,10,21,0.3125
"10,1,10,18",4,32,18,14,0.5625
"17,12,11,17",4,32,12,20,0.375
"11,25,12,6",4,32,19,13,0.59375
"24,23,8,5",4,32,19,13,0.59375
"6,24,16,24",4,32,29,3,0.90625
"6,10,6,13",4,32,12,20,0.375
"21,6,10,24",4,32,20,12,0.625
"17,23,11,24",4,32,11,20,0.34375
"17,5,24,23",4,32,19,13,0.59375
"1,24,12,24",4,32,19,13,0.59375
"6,3,10,16",4,32,23,9,0.71875
"6,16,6,6",4,32,25,7,0.78125
"5,4,24,11",4,32,13,19,0.40625
"6,6,3,21",4,32,21,11,0.65625
"5,23,11,7",4,32,11,21,0.34375
"5,7,23,24",4,32,13,19,0.40625
"24,25,13,6",4,32,12,20,0.375
"3,3,2,5",4,32,12,20,0.375
"23,7,23,24",4,32,11,21,0.34375
"11,4,20,11",4,32,13,19,0.40625
"17,7,11,25",4,32,8,24,0.25
"25,7,11,17",4,32,12,20,0.375
"2,15,11,11",4,32,10,22,0.3125
"3,2,3,3",4,32,6,26,0.1875
"24,17,23,23",4,32,5,27,0.15625
"6,3,15,6",4,32,14,18,0.4375
"3,3,2,15",4,32,13,19,0.40625
"11,2,17,20",4,32,8,24,0.25
"25,13,17,24",4,32,13,19,0.40625
"24,10,24,13",4,32,24,8,0.75
"4,2,25,25",4,32,13,19,0.40625
"8,5,25,4",4,32,12,20,0.375
"8,5,2,25",4,32,13,19,0.40625
"15,15,2,25",4,32,26,6,0.8125
"7,10,6,10",4,32,10,22,0.3125
"11,1,24,10",4,32,11,21,0.34375
"5,5,17,23",4,32,14,18,0.4375
"4,25,1,24",4,32,12,20,0.375
"6,3,16,3",4,32,28,4,0.875
"17,11,25,11",4,32,13,19,0.40625
"3,15,25,11",4,32,12,20,0.375
"11,23,25,11",4,32,8,24,0.25
"3,6,3,18",4,32,14,18,0.4375
"3,3,18,5",4,32,8,24,0.25
"25,5,4,25",4,32,14,18,0.4375
"5,20,13,20",4,32,0,32,0.0
"12,17,25,24",4,32,14,18,0.4375
"25,20,12,24",4,32,14,18,0.4375
"25,24,11,13",4,32,20,12,0.625
"14,14,25,10",4,32,5,27,0.15625
"16,25,15,24",4,32,21,11,0.65625
"25,15,15,3",4,32,19,13,0.59375
"15,10,6,24",4,32,23,9,0.71875
"15,2,25,6",4,32,18,14,0.5625
"10,14,2,25",4,32,21,11,0.65625
"25,6,21,25",4,32,13,19,0.40625
"18,6,6,6",4,32,20,12,0.625
"24,15,16,25",4,32,21,11,0.65625
"7,7,12,17",4,32,10,22,0.3125
"4,17,25,20",4,32,13,19,0.40625
"25,7,25,17",4,32,9,23,0.28125
"5,24,11,17",4,32,7,25,0.21875
"24,25,25,2",4,32,10,22,0.3125
"11,2,4,25",4,32,18,14,0.5625
"3,25,15,5",4,32,19,13,0.59375
"25,25,24,1",4,32,18,14,0.5625
"7,17,12,25",4,32,6,26,0.1875
"23,24,5,17",4,32,20,12,0.625
"13,13,24,1",4,32,19,13,0.59375
"11,5,17,25",4,32,7,25,0.21875
"6,3,25,16",4,32,14,18,0.4375
"8,23,5,5",4,32,19,13,0.59375
"6,6,24,2",4,32,25,7,0.78125
"25,25,6,13",4,32,14,18,0.4375
"11,4,2,5",4,32,11,21,0.34375
"6,24,9,25",4,32,18,14,0.5625
"17,24,16,10",4,32,12,20,0.375
"6,2,10,2",4,32,19,13,0.59375
"5,11,5,7",4,32,14,18,0.4375
"9,2,25,25",4,32,11,21,0.34375
"6,16,18,2",4,32,9,23,0.28125
"5,24,11,7",4,32,12,20,0.375
"24,25,7,7",4,32,12,20,0.375
"10,10,6,9",4,32,13,19,0.40625
"2,11,17,11",4,32,8,24,0.25
"10,16,3,2",4,32,21,11,0.65625
"17,7,12,6",4,32,7,25,0.21875
"25,17,13,12",4,32,18,14,0.5625
"10,13,6,6",4,32,22,10,0.6875
"10,10,2,13",4,32,23,9,0.71875
"11,10,24,10",4,32,10,22,0.3125
"25,12,11,5",4,32,14,18,0.4375
"2,2,5,5",4,32,19,13,0.59375
"11,5,25,5",4,32,7,25,0.21875
"25,3,16,10",4,32,10,22,0.3125
"10,11,25,11",4,32,6,26,0.1875
"5,4,4,25",4,32,14,18,0.4375
"10,16,2,5",4,32,9,23,0.28125
"10,16,25,18",4,32,25,7,0.78125
"16,15,16,2",4,32,5,27,0.15625
"5,8,20,5",4,31,19,12,0.612903
"12,25,12,5",4,31,11,20,0.354839
"24,8,5,17",4,31,12,19,0.387097
"5,5,8,12",4,31,11,20,0.354839
"11,25,25,5",4,31,18,13,0.580645
"25,16,16,24",4,31,22,9,0.709677
"10,15,13,13",4,31,10,21,0.322581
"16,18,3,3",4,31,22,9,0.709677
"17,5,7,7",4,31,12,19,0.387097
"13,10,10,6",4,31,21,10,0.677419
"3,10,16,16",4,31,19,12,0.612903
"1,24,10,15",4,31,18,13,0.580645
"10,25,16,15",4,31,19,12,0.612903
"17,24,5,25",4,31,21,10,0.677419
"3,6,11,5",4,31,27,4,0.870968
"11,17,1,24",4,31,11,20,0.354839
"5,24,5,1",4,31,8,23,0.258065
"25,25,11,13",4,31,4,27,0.129032
"7,23,7,11",4,31,18,12,0.580645
"17,7,7,23",4,31,5,26,0.16129
"11,24,12,17",4,31,21,10,0.677419
"1,10,18,10",4,31,6,25,0.193548
"3,10,6,25",4,31,8,23,0.258065
"12,11,17,11",4,31,13,18,0.419355
"16,18,3,10",4,31,21,10,0.677419
"4,25,12,6",4,31,20,11,0.645161
"12,17,11,12",4,31,22,9,0.709677
"17,12,7,25",4,31,10,20,0.322581
"24,25,15,11",4,31,10,21,0.322581
"10,16,2,15",4,31,30,1,0.967742
"12,11,4,20",4,31,9,22,0.290323
"24,7,12,11",4,31,7,24,0.225806
"5,25,25,4",4,31,10,21,0.322581
"5,5,20,17",4,31,12,19,0.387097
"11,25,24,20",4,31,11,20,0.354839
"6,10,14,10",4,31,8,23,0.258065
"4,25,11,25",4,31,7,24,0.225806
"23,5,5,4",4,31,11,20,0.354839
"11,2,5,20",4,31,5,26,0.16129
"3,15,3,16",4,31,5,26,0.16129
"12,25,17,20",4,31,18,13,0.580645
"6,16,10,15",4,31,6,25,0.193548
"11,11,3,10",4,31,24,7,0.774194
"1,24,24,6",4,31,19,12,0.612903
"11,4,5,12",4,31,13,18,0.419355
"10,25,10,5",4,31,13,18,0.419355
"4,20,12,25",4,31,19,12,0.612903
"25,11,17,20",4,31,12,19,0.387097
"17,25,12,25",4,31,8,23,0.258065
"17,7,12,4",4,31,7,24,0.225806
"12,4,4,20",4,31,10,21,0.322581
"4,11,23,11",4,31,5,26,0.16129
"3,15,15,24",4,31,21,10,0.677419
"17,12,25,25",4,31,7,23,0.225806
"15,5,5,25",4,31,12,19,0.387097
"5,24,17,20",4,31,21,10,0.677419
"18,11,11,24",4,31,25,6,0.806452
"24,3,2,15",4,31,22,9,0.709677
"3,18,15,15",4,31,20,11,0.645161
"10,10,24,9",4,31,21,10,0.677419
"3,3,22,25",4,31,22,9,0.709677
"3,16,14,2",4,31,3,28,0.096774
"3,15,24,10",4,31,7,24,0.225806
"5,17,25,20",4,31,21,10,0.677419
"15,2,5,5",4,31,13,18,0.419355
"15,25,25,11",4,31,12,19,0.387097
"10,15,15,25",4,31,22,9,0.709677
"4,25,13,24",4,31,6,25,0.193548
"6,24,6,15",4,31,11,20,0.354839
"5,11,12,5",4,31,12,19,0.387097
"25,13,6,24",4,31,13,18,0.419355
"25,16,18,10",4,31,9,22,0.290323
"3,25,15,15",4,31,13,18,0.419355
"2,25,3,6",4,31,11,20,0.354839
"14,14,15,10",4,31,7,24,0.225806
"5,20,25,24",4,31,13,18,0.419355
"25,2,2,10",4,31,10,21,0.322581
"24,25,2,15",4,31,11,20,0.354839
"3,14,15,25",4,31,20,11,0.645161
"24,11,1,1",4,31,21,10,0.677419
"10,2,16,16",4,31,20,11,0.645161
"14,25,5,11",4,31,9,22,0.290323
"5,25,12,12",4,31,11,20,0.354839
"24,8,5,8",4,31,18,13,0.580645
"24,16,14,18",4,31,8,23,0.258065
"4,20,12,24",4,31,7,24,0.225806
"5,5,23,7",4,31,10,21,0.322581
"7,24,12,11",4,31,8,23,0.258065
"9,10,25,24",4,31,7,24,0.225806
"11,1,25,25",4,31,7,24,0.225806
"5,5,10,10",4,31,19,12,0.612903
"24,25,17,4",4,31,22,9,0.709677
"2,25,17,12",4,31,18,13,0.580645
"23,7,23,11",4,31,5,26,0.16129
"25,3,3,16",4,31,7,24,0.225806
"24,17,12,12",4,31,12,19,0.387097
"25,3,15,10",4,31,20,11,0.645161
"25,25,11,5",4,31,18,13,0.580645
"25,3,16,2",4,31,22,9,0.709677
"25,6,16,15",4,31,20,11,0.645161
"15,24,6,10",4,31,21,10,0.677419
"25,3,25,16",4,31,22,9,0.709677
"1,10,25,6",4,31,9,22,0.290323
"10,11,5,17",4,31,8,23,0.258065
"11,25,24,7",4,31,11,20,0.354839
"5,2,11,12",4,31,13,18,0.419355
"10,10,14,11",4,31,3,28,0.096774
"11,8,2,11",4,31,19,12,0.612903
"11,13,17,11",4,31,10,21,0.322581
"16,15,10,2",4,31,10,21,0.322581
"6,25,13,6",4,31,21,10,0.677419
"24,25,3,2",4,31,11,20,0.354839
"18,16,3,2",4,31,30,1,0.967742
"6,1,10,24",4,31,8,23,0.258065
"10,10,10,4",4,31,13,18,0.419355
"10,10,6,11",4,31,24,7,0.774194
"5,2,25,17",4,31,12,19,0.387097
"7,7,17,12",4,31,11,20,0.354839
"17,17,11,13",4,31,18,13,0.580645
"6,16,2,5",4,31,12,19,0.387097
"17,17,5,11",4,31,20,11,0.645161
"6,11,17,11",4,31,12,19,0.387097
"10,1,6,2",4,31,8,23,0.258065
"11,17,13,13",4,30,10,20,0.333333
"11,17,11,20",4,30,7,23,0.233333
"7,17,12,11",4,30,11,19,0.366667
"8,5,5,20",4,30,19,11,0.633333
"8,8,5,17",4,30,6,24,0.2
"15,6,24,15",4,30,1,29,0.033333
"24,2,2,11",4,30,13,17,0.433333
"18,18,16,16",4,30,24,6,0.8
"10,14,14,6",4,30,12,18,0.4
"25,24,24,9",4,30,6,24,0.2
"10,16,3,10",4,30,13,17,0.433333
"16,25,24,24",4,30,19,11,0.633333
"10,18,10,18",4,30,13,17,0.433333
"24,16,16,3",4,30,18,10,0.6
"11,11,1,7",4,30,22,8,0.733333
"24,24,25,14",4,30,18,10,0.6
"13,5,11,5",4,30,17,13,0.566667
"11,7,23,11",4,30,2,28,0.066667
"25,25,11,7",4,30,13,17,0.433333
"16,17,11,11",4,30,21,9,0.7
"16,2,11,11",4,30,13,17,0.433333
"16,25,10,16",4,30,18,12,0.6
"16,16,18,5",4,30,19,11,0.633333
"17,23,7,17",4,30,8,22,0.266667
"25,24,16,18",4,30,18,12,0.6
"10,15,1,24",4,30,13,17,0.433333
"10,6,24,18",4,30,20,10,0.666667
"24,17,7,5",4,30,11,19,0.366667
"11,2,11,7",4,30,17,13,0.566667
"24,3,2,10",4,30,19,11,0.633333
"7,7,7,7",4,30,6,24,0.2
"9,6,10,10",4,30,7,23,0.233333
"11,17,7,12",4,30,8,22,0.266667
"11,17,23,7",4,30,9,21,0.3
"17,11,24,12",4,30,12,18,0.4
"11,11,14,11",4,30,6,24,0.2
"17,25,24,6",4,30,6,24,0.2
"25,10,24,15",4,30,8,22,0.266667
"23,5,11,23",4,30,11,19,0.366667
"24,16,18,3",4,30,19,11,0.633333
"17,11,25,24",4,30,11,19,0.366667
"23,25,24,24",4,30,10,20,0.333333
"11,7,11,8",4,30,13,17,0.433333
"14,6,6,10",4,30,18,12,0.6
"11,17,12,7",4,30,17,13,0.566667
"10,3,15,24",4,30,22,8,0.733333
"23,7,5,23",4,30,7,23,0.233333
"25,1,24,12",4,30,8,22,0.266667
"6,6,9,22",4,30,24,6,0.8
"24,17,25,12",4,30,12,18,0.4
"11,4,12,17",4,30,0,30,0.0
"25,17,11,13",4,30,12,18,0.4
"5,23,7,24",4,30,18,12,0.6
"11,7,17,1",4,30,11,19,0.366667
"25,10,18,10",4,30,19,11,0.633333
"10,6,21,25",4,30,9,21,0.3
"17,12,24,7",4,30,13,17,0.433333
"16,16,10,11",4,30,18,12,0.6
"10,1,10,2",4,30,10,20,0.333333
"4,5,5,11",4,30,19,11,0.633333
"25,23,23,7",4,30,11,19,0.366667
"11,25,4,12",4,30,10,20,0.333333
"25,21,25,10",4,30,18,12,0.6
"5,17,5,17",4,30,7,23,0.233333
"3,6,6,11",4,30,7,23,0.233333
"14,2,5,11",4,30,21,9,0.7
"3,6,2,6",4,30,12,18,0.4
"11,11,5,13",4,30,12,18,0.4
"4,4,11,20",4,30,20,10,0.666667
"24,25,20,11",4,30,18,12,0.6
"17,1,1,1",4,30,10,20,0.333333
"2,5,24,11",4,30,10,20,0.333333
"24,19,25,25",4,30,19,11,0.633333
"24,5,24,17",4,30,10,20,0.333333
"5,8,11,23",4,30,11,19,0.366667
"11,8,11,4",4,30,9,21,0.3
"5,24,25,4",4,30,17,13,0.566667
"25,9,6,25",4,30,17,13,0.566667
"24,24,4,12",4,30,4,26,0.133333
"22,10,10,25",4,30,12,18,0.4
"25,11,11,1",4,30,7,23,0.233333
"16,3,3,15",4,30,9,21,0.3
"3,16,15,5",4,30,24,6,0.8
"3,2,15,24",4,30,17,13,0.566667
"15,3,15,2",4,30,13,17,0.433333
"14,14,14,6",4,30,24,6,0.8
"10,25,16,3",4,30,27,3,0.9
"24,3,3,14",4,30,24,6,0.8
"25,25,5,23",4,30,11,19,0.366667
"3,3,10,2",4,30,11,19,0.366667
"24,25,3,16",4,30,7,23,0.233333
"4,17,24,6",4,30,9,21,0.3
"17,5,11,7",4,30,17,13,0.566667
"25,15,15,5",4,30,19,11,0.633333
"15,25,16,15",4,30,13,17,0.433333
"16,16,2,25",4,30,19,11,0.633333
"3,14,25,25",4,30,9,21,0.3
"15,16,16,14",4,30,9,21,0.3
"23,24,17,5",4,30,9,21,0.3
"25,25,15,16",4,30,20,10,0.666667
"5,17,11,12",4,30,12,18,0.4
"25,16,24,16",4,30,18,12,0.6
"16,24,25,15",4,30,22,8,0.733333
"16,3,25,16",4,30,19,11,0.633333
"16,3,16,25",4,30,20,10,0.666667
"17,25,25,24",4,30,12,18,0.4
"10,9,6,25",4,30,12,18,0.4
"1,25,11,24",4,30,21,9,0.7
"4,4,17,24",4,30,17,13,0.566667
"7,17,7,25",4,30,11,19,0.366667
"17,4,12,17",4,30,10,20,0.333333
"11,11,8,2",4,30,18,12,0.6
"15,25,17,11",4,30,6,24,0.2
"11,2,5,17",4,30,19,11,0.633333
"13,17,24,24",4,30,12,18,0.4
"13,10,10,15",4,30,19,11,0.633333
"15,15,15,15",4,30,12,18,0.4
"2,15,24,10",4,30,22,8,0.733333
"16,25,10,3",4,30,7,23,0.233333
"17,11,13,1",4,30,22,8,0.733333
"25,2,15,10",4,30,24,6,0.8
"10,16,15,16",4,30,18,12,0.6
"6,10,3,2",4,30,20,10,0.666667
"24,24,17,1",4,30,12,18,0.4
"2,6,6,24",4,30,18,12,0.6
"10,13,1,1",4,30,13,17,0.433333
"12,2,11,11",4,30,19,11,0.633333
"11,5,20,11",4,30,4,26,0.133333
"2,25,2,25",4,30,12,18,0.4
"8,24,8,25",4,30,9,21,0.3
"10,6,2,5",4,30,19,11,0.633333
"3,25,25,11",4,30,11,19,0.366667
"10,2,16,18",4,30,12,18,0.4
"5,2,17,17",4,30,6,24,0.2
"24,16,2,2",4,30,20,10,0.666667
"24,10,9,10",4,30,9,21,0.3
"10,24,6,18",4,30,13,15,0.433333
"25,17,13,24",4,30,18,12,0.6
"5,8,2,2",4,30,19,11,0.633333
"6,14,10,10",4,30,22,8,0.733333
"3,10,2,15",4,30,21,9,0.7
"11,25,7,25",4,30,7,23,0.233333
"11,25,2,11",4,30,7,23,0.233333
"3,6,2,25",4,30,9,21,0.3
"10,6,18,6",4,30,12,18,0.4
"15,2,10,6",4,30,21,9,0.7
"16,25,2,2",4,30,20,10,0.666667
"6,10,15,25",4,30,11,19,0.366667
"8,11,4,11",4,29,5,24,0.172414
"18,10,10,18",4,29,21,8,0.724138
"10,2,18,10",4,29,23,6,0.793103
"18,10,2,2",4,29,17,12,0.586207
"15,10,2,15",4,29,10,19,0.344828
"10,16,18,3",4,29,17,12,0.586207
"10,3,1,16",4,29,19,10,0.655172
"11,11,1,10",4,29,16,13,0.551724
"17,17,11,23",4,29,23,6,0.793103
"18,17,11,11",4,29,23,6,0.793103
"25,25,10,13",4,29,19,10,0.655172
"24,17,11,13",4,29,13,16,0.448276
"10,25,11,7",4,29,10,19,0.344828
"10,16,3,18",4,29,18,11,0.62069
"6,10,2,24",4,29,20,9,0.689655
"24,23,17,24",4,29,13,16,0.448276
"4,17,7,7",4,29,9,20,0.310345
"7,11,23,23",4,29,5,24,0.172414
"6,6,3,1",4,29,22,7,0.758621
"18,24,10,10",4,29,21,8,0.724138
"25,9,6,10",4,29,13,16,0.448276
"12,24,16,10",4,29,13,16,0.448276
"8,24,24,5",4,29,18,11,0.62069
"17,24,24,6",4,29,7,22,0.241379
"16,18,6,6",4,29,16,13,0.551724
"10,25,17,24",4,29,6,23,0.206897
"25,11,4,5",4,29,13,16,0.448276
"3,25,16,3",4,29,13,16,0.448276
"3,10,15,16",4,29,22,7,0.758621
"5,23,7,5",4,29,9,20,0.310345
"25,4,20,12",4,29,20,9,0.689655
"4,17,11,24",4,29,13,16,0.448276
"17,25,12,17",4,29,8,21,0.275862
"24,6,16,6",4,29,10,19,0.344828
"11,4,20,17",4,29,10,19,0.344828
"12,17,7,17",4,29,11,18,0.37931
"12,12,17,24",4,29,10,19,0.344828
"25,12,4,17",4,29,11,18,0.37931
"18,6,10,6",4,29,16,13,0.551724
"5,25,12,4",4,29,19,10,0.655172
"11,8,5,17",4,29,4,25,0.137931
"11,25,2,25",4,29,5,24,0.172414
"10,10,4,11",4,29,12,17,0.413793
"3,15,6,10",4,29,12,17,0.413793
"6,3,16,6",4,29,16,13,0.551724
"11,10,10,2",4,29,18,11,0.62069
"23,24,25,11",4,29,6,23,0.206897
"5,24,4,17",4,29,16,13,0.551724
"13,24,11,5",4,29,11,18,0.37931
"13,13,24,5",4,29,17,12,0.586207
"25,25,12,10",4,29,13,16,0.448276
"3,13,6,3",4,29,22,7,0.758621
"5,4,4,12",4,29,6,23,0.206897
"24,12,24,12",4,29,13,16,0.448276
"5,24,6,10",4,29,11,18,0.37931
"5,4,17,24",4,29,18,11,0.62069
"10,3,24,19",4,29,5,24,0.172414
"13,12,13,24",4,29,17,12,0.586207
"16,18,3,2",4,29,20,9,0.689655
"14,2,15,10",4,29,10,19,0.344828
"10,10,2,3",4,29,3,26,0.103448
"16,11,11,24",4,29,16,13,0.551724
"15,16,15,15",4,29,16,13,0.551724
"24,10,2,15",4,29,17,12,0.586207
"3,24,2,2",4,29,20,9,0.689655
"24,24,15,16",4,29,12,17,0.413793
"16,3,15,25",4,29,11,18,0.37931
"10,13,13,16",4,29,21,8,0.724138
"24,24,12,10",4,29,11,18,0.37931
"12,12,11,12",4,29,13,16,0.448276
"11,25,23,23",4,29,11,18,0.37931
"13,10,25,10",4,29,10,19,0.344828
"24,24,5,20",4,29,13,16,0.448276
"24,25,25,18",4,29,13,16,0.448276
"11,24,4,12",4,29,18,11,0.62069
"25,6,25,21",4,29,12,17,0.413793
"15,15,24,25",4,29,17,12,0.586207
"4,5,25,12",4,29,16,13,0.551724
"24,25,4,4",4,29,5,24,0.172414
"2,25,3,25",4,29,8,21,0.275862
"14,15,25,10",4,29,17,12,0.586207
"16,16,25,2",4,29,27,2,0.931034
"3,6,10,15",4,29,13,16,0.448276
"24,14,25,15",4,29,11,18,0.37931
"3,24,14,14",4,29,9,20,0.310345
"6,24,25,16",4,29,20,9,0.689655
"24,24,13,24",4,29,13,16,0.448276
"6,6,3,11",4,29,7,22,0.241379
"10,3,25,3",4,29,17,12,0.586207
"12,17,25,12",4,29,6,23,0.206897
"10,6,25,21",4,29,7,22,0.241379
"12,6,16,10",4,29,16,13,0.551724
"5,4,11,4",4,29,10,19,0.344828
"2,3,6,10",4,29,11,18,0.37931
"8,8,11,1",4,29,17,12,0.586207
"3,16,6,18",4,29,27,2,0.931034
"25,6,24,2",4,29,18,11,0.62069
"9,6,25,25",4,29,12,17,0.413793
"24,25,12,12",4,29,10,19,0.344828
"8,2,5,25",4,29,13,16,0.448276
"11,23,11,8",4,29,13,16,0.448276
"4,4,11,11",4,29,5,24,0.172414
"10,13,16,10",4,29,17,12,0.586207
"16,25,15,15",4,29,19,10,0.655172
"3,15,25,15",4,29,20,9,0.689655
"25,11,23,5",4,29,21,8,0.724138
"24,24,2,11",4,29,12,17,0.413793
"5,17,23,7",4,29,7,22,0.241379
"1,1,1,24",4,29,18,11,0.62069
"6,10,11,23",4,29,10,19,0.344828
"2,2,17,11",4,29,11,18,0.37931
"2,2,16,10",4,29,17,12,0.586207
"15,5,17,17",4,29,19,10,0.655172
"17,5,23,7",4,29,19,10,0.655172
"11,7,5,24",4,29,13,16,0.448276
"18,16,25,25",4,29,25,4,0.862069
"24,24,10,1",4,29,9,20,0.310345
"11,1,24,12",4,29,11,18,0.37931
"2,11,1,11",4,29,10,19,0.344828
"3,11,17,11",4,29,16,13,0.551724
"1,1,1,10",4,29,12,17,0.413793
"25,11,25,7",4,29,18,11,0.62069
"9,25,24,25",4,29,13,16,0.448276
"4,25,7,24",4,29,12,17,0.413793
"6,1,16,16",4,29,24,5,0.827586
"17,25,13,7",4,29,24,5,0.827586
"7,11,24,4",4,29,5,24,0.172414
"5,11,17,4",4,29,5,24,0.172414
"6,24,25,2",4,29,13,16,0.448276
"5,11,13,1",4,29,16,13,0.551724
"3,2,15,15",4,29,8,21,0.275862
"2,2,3,10",4,29,19,10,0.655172
"2,15,16,15",4,29,16,13,0.551724
"10,11,24,23",4,29,17,12,0.586207
"3,25,16,2",4,29,7,22,0.241379
"3,14,15,16",4,29,6,23,0.206897
"18,18,25,18",4,29,29,0,1.0
"16,16,9,22",4,29,27,2,0.931034
"8,5,17,11",4,28,6,22,0.214286
"24,17,5,24",4,28,6,22,0.214286
"24,7,5,11",4,28,19,9,0.678571
"10,16,25,24",4,28,11,17,0.392857
"5,17,20,4",4,28,16,12,0.571429
"15,10,18,5",4,28,18,10,0.642857
"11,7,17,25",4,28,2,26,0.071429
"16,14,15,10",4,28,5,13,0.178571
"25,17,25,13",4,28,24,4,0.857143
"18,16,16,15",4,28,16,12,0.571429
"10,16,18,2",4,28,4,24,0.142857
"11,8,24,8",4,28,9,19,0.321429
"5,11,13,5",4,28,10,18,0.357143
"24,24,16,2",4,28,16,12,0.571429
"24,23,7,11",4,28,10,18,0.357143
"23,7,17,7",4,28,9,19,0.321429
"5,11,7,8",4,28,7,21,0.25
"17,5,11,1",4,28,10,18,0.357143
"8,25,25,11",4,28,10,18,0.357143
"10,25,13,1",4,28,18,10,0.642857
"7,5,17,17",4,28,12,16,0.428571
"6,3,17,11",4,28,8,20,0.285714
"9,21,10,25",4,28,4,24,0.142857
"16,10,24,25",4,28,19,9,0.678571
"10,25,5,25",4,28,6,22,0.214286
"10,6,25,16",4,28,6,22,0.214286
"11,11,13,6",4,28,16,12,0.571429
"6,6,3,9",4,28,17,11,0.607143
"6,6,3,13",4,28,18,10,0.642857
